% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1plstc_S21,im:cap1_copo2_0_1plstc_S21,re:cap1_copo2_0_5plstc_S21,im:cap1_copo2_0_5plstc_S21,re:cap1_copo2_0_75plstc_S21,im:cap1_copo2_0_75plstc_S21,re:cap1_copo2_1plstc_S21,im:cap1_copo2_1plstc_S21,
4.025000000000000E+009,8.326635360717773E-001,-3.671491146087647E-001,8.189454298184883E-001,-3.774573268833438E-001,8.191084962990741E-001,-3.847696906762195E-001,8.316626929517542E-001,-3.730714035535344E-001,8.330351077104249E-001,-3.669410920247413E-001,
4.030000000000000E+009,8.291980028152466E-001,-3.737599551677704E-001,8.152304583197513E-001,-3.840108596667302E-001,8.151908529379840E-001,-3.913494893133098E-001,8.279384388524457E-001,-3.798769647523940E-001,8.294532884936869E-001,-3.737741484298392E-001,
4.035000000000000E+009,8.259156942367554E-001,-3.811726570129395E-001,8.114222802982360E-001,-3.910922031861482E-001,8.113130031551415E-001,-3.984675842716251E-001,8.242958279920182E-001,-3.871639364635535E-001,8.261140573855341E-001,-3.811306555334899E-001,
4.040000000000000E+009,8.228507637977600E-001,-3.888251781463623E-001,8.080201306459295E-001,-3.984084708409388E-001,8.076963792118025E-001,-4.059011135010879E-001,8.209560858254903E-001,-3.946924395673034E-001,8.229279869090369E-001,-3.888793433622964E-001,
4.045000000000000E+009,8.195301294326782E-001,-3.958612084388733E-001,8.043904624312647E-001,-4.051273160670155E-001,8.038080331596204E-001,-4.126698282724294E-001,8.173353812429203E-001,-4.015652746497381E-001,8.194890452775352E-001,-3.959040480651677E-001,
4.050000000000000E+009,8.152943849563599E-001,-4.030341804027557E-001,8.000805412263577E-001,-4.118644475639538E-001,7.993203072805866E-001,-4.193156412036229E-001,8.130930613443042E-001,-4.084819999753028E-001,8.154001157642641E-001,-4.030008023925650E-001,
4.055000000000000E+009,8.118406534194946E-001,-4.102852642536163E-001,7.963507505527698E-001,-4.187396105752886E-001,7.953762891918372E-001,-4.263539462036554E-001,8.094457167766487E-001,-4.155521707522055E-001,8.120099136606330E-001,-4.102987810177498E-001,
4.060000000000000E+009,8.082291483879089E-001,-4.173642396926880E-001,7.925500126453351E-001,-4.255703472817179E-001,7.913702675054123E-001,-4.329322979748291E-001,8.056930304137807E-001,-4.222979544255163E-001,8.083593127575212E-001,-4.174069673844855E-001,
4.065000000000000E+009,8.042233586311340E-001,-4.245052933692932E-001,7.883076517369692E-001,-4.322729564183919E-001,7.869258666038556E-001,-4.396035707417825E-001,8.014507868863617E-001,-4.292126906170943E-001,8.041727946634419E-001,-4.245868194113340E-001,
4.070000000000000E+009,7.999600172042847E-001,-4.317957460880280E-001,7.840473234303467E-001,-4.390783844735527E-001,7.824949494783310E-001,-4.463762789209949E-001,7.973238917233034E-001,-4.360856586635800E-001,7.999527273605603E-001,-4.317921724754029E-001,
4.075000000000000E+009,7.964597344398499E-001,-4.386166036128998E-001,7.803561176494176E-001,-4.456739592957199E-001,7.786704770859110E-001,-4.529406771413806E-001,7.937543084036128E-001,-4.428362358990253E-001,7.962418903215339E-001,-4.387260696961755E-001,
4.080000000000000E+009,7.926368117332459E-001,-4.457713663578033E-001,7.764284533720696E-001,-4.525239989103440E-001,7.745778403800475E-001,-4.597811668783227E-001,7.898822114733712E-001,-4.498481817645984E-001,7.923786708738816E-001,-4.458127857187203E-001,
4.085000000000000E+009,7.888023257255554E-001,-4.524253308773041E-001,7.725145274405423E-001,-4.588323210833636E-001,7.704319285925896E-001,-4.660333443764754E-001,7.858900676600991E-001,-4.563739122088440E-001,7.883898695286531E-001,-4.523919447852416E-001,
4.090000000000000E+009,7.844427227973938E-001,-4.612022936344147E-001,7.680391532738130E-001,-4.676419098893159E-001,7.658370190040373E-001,-4.747676107562415E-001,7.815579599888073E-001,-4.652538289673879E-001,7.840893175257186E-001,-4.612776642199724E-001,
4.095000000000000E+009,7.795291543006897E-001,-4.678968191146851E-001,7.629125907062230E-001,-4.738766236218258E-001,7.605943901326836E-001,-4.809275545970717E-001,7.765626145189810E-001,-4.716088454024289E-001,7.791590026731722E-001,-4.678262175305102E-001,
4.100000000000000E+009,7.743476629257202E-001,-4.744724929332733E-001,7.575662006905855E-001,-4.801205525371172E-001,7.551552955568606E-001,-4.870413412267390E-001,7.712089337349375E-001,-4.780361897348522E-001,7.738845326320993E-001,-4.744105370155831E-001,
4.105000000000000E+009,7.695128917694092E-001,-4.823783338069916E-001,7.527243569018955E-001,-4.874738222766743E-001,7.501520145617774E-001,-4.943351044840069E-001,7.665190781615058E-001,-4.853723863542134E-001,7.690548942646742E-001,-4.820194461419046E-001,
4.110000000000000E+009,7.643767595291138E-001,-4.892831146717072E-001,7.478036578830519E-001,-4.939297326857290E-001,7.450596224016998E-001,-5.009275637125985E-001,7.617183495341995E-001,-4.920478538445604E-001,7.641063187876198E-001,-4.888814867716297E-001,
4.115000000000000E+009,7.589403986930847E-001,-4.959974288940430E-001,7.423567406023847E-001,-5.007137347162486E-001,7.394874021996886E-001,-5.074684428028317E-001,7.564173558920074E-001,-4.988394553700407E-001,7.587068143994828E-001,-4.957304848071504E-001,
4.120000000000000E+009,7.543455958366394E-001,-5.022224187850952E-001,7.376404144404520E-001,-5.068895277899753E-001,7.346912417113505E-001,-5.136433177300902E-001,7.519122543777683E-001,-5.051056517853485E-001,7.540656876980306E-001,-5.020391453842181E-001,
4.125000000000000E+009,7.480893135070801E-001,-5.089590549468994E-001,7.309781236817419E-001,-5.133526487569168E-001,7.280075009796874E-001,-5.200330014859380E-001,7.455254439357844E-001,-5.116893903927040E-001,7.476532298575849E-001,-5.086958179684249E-001,
4.130000000000000E+009,7.426910400390625E-001,-5.157603025436401E-001,7.254534986851424E-001,-5.197890059709579E-001,7.222500018755296E-001,-5.265021257568087E-001,7.401695078262784E-001,-5.184364549535840E-001,7.421564332428156E-001,-5.155334316337507E-001,
4.135000000000000E+009,7.374031543731690E-001,-5.211098790168762E-001,7.201123391163971E-001,-5.249815760696185E-001,7.168013949266914E-001,-5.317434342271270E-001,7.350156742373241E-001,-5.239365712576720E-001,7.367997010483087E-001,-5.209664476552542E-001,
4.140000000000000E+009,7.312074899673462E-001,-5.271480083465576E-001,7.139792538699665E-001,-5.305219899073276E-001,7.105096558197366E-001,-5.371894263874051E-001,7.288912237351296E-001,-5.297961291844970E-001,7.306999533170455E-001,-5.266450304046547E-001,
4.145000000000000E+009,7.267184853553772E-001,-5.323355197906494E-001,7.094263573754488E-001,-5.356273222182321E-001,7.058269217753012E-001,-5.423269337651839E-001,7.244836969978588E-001,-5.350802505299429E-001,7.263732451290192E-001,-5.317842489267601E-001,
4.150000000000000E+009,7.210406064987183E-001,-5.383126139640808E-001,7.036196389952187E-001,-5.412451055382462E-001,6.998307919181812E-001,-5.479243407526169E-001,7.187853339242545E-001,-5.410100605593056E-001,7.205871625802788E-001,-5.377877642217497E-001,
4.155000000000000E+009,7.167100310325623E-001,-5.440834760665894E-001,6.992423433177251E-001,-5.469116565474104E-001,6.953064810209482E-001,-5.535343212463891E-001,7.144925397247326E-001,-5.468200998144905E-001,7.164429432992754E-001,-5.434188804681726E-001,
4.160000000000000E+009,7.115900516510010E-001,-5.492528676986694E-001,6.938285812579177E-001,-5.517928447799576E-001,6.898980760070225E-001,-5.583835638023245E-001,7.092602995603029E-001,-5.519368980625664E-001,7.113047023020871E-001,-5.486131911813295E-001,
4.165000000000000E+009,7.069241404533386E-001,-5.550807118415833E-001,6.890525014290172E-001,-5.572982618972608E-001,6.847862732916722E-001,-5.639948071879972E-001,7.046707197852484E-001,-5.578273505240675E-001,7.067665789877490E-001,-5.543780977408920E-001,
4.170000000000000E+009,7.023045420646668E-001,-5.607170462608337E-001,6.841970908815431E-001,-5.627388355299421E-001,6.797123136722589E-001,-5.692268933792488E-001,6.999044709859961E-001,-5.634903599435090E-001,7.022255337550795E-001,-5.600578322406483E-001,
4.175000000000000E+009,6.972163319587708E-001,-5.664691329002380E-001,6.788229342808008E-001,-5.681372531597760E-001,6.741757963145540E-001,-5.745775648576259E-001,6.945035397827418E-001,-5.693013838465171E-001,6.970912401908832E-001,-5.659976361999035E-001,
4.180000000000000E+009,6.922637224197388E-001,-5.727030634880066E-001,6.739058748900796E-001,-5.737509857564962E-001,6.689032119140963E-001,-5.801126353741316E-001,6.895100528836804E-001,-5.750675913979694E-001,6.922892429640298E-001,-5.720497002887848E-001,
4.185000000000000E+009,6.868294477462769E-001,-5.784069299697876E-001,6.684120699989391E-001,-5.790836915227928E-001,6.632041969446094E-001,-5.852990052317105E-001,6.840672960437213E-001,-5.807955022511429E-001,6.867700875526215E-001,-5.779753333932113E-001,
4.190000000000000E+009,6.819756031036377E-001,-5.841046571731567E-001,6.635204747107607E-001,-5.844335662195939E-001,6.582332461656776E-001,-5.904278874822427E-001,6.792353210940694E-001,-5.863021353146788E-001,6.818354532797966E-001,-5.836397513011500E-001,
4.195000000000000E+009,6.768658161163330E-001,-5.896350741386414E-001,6.584529906551699E-001,-5.893710229428404E-001,6.530923006718672E-001,-5.952223506315149E-001,6.741640605337431E-001,-5.916067554464648E-001,6.767034317758254E-001,-5.888576736323207E-001,
4.200000000000000E+009,6.709733009338379E-001,-5.947689414024353E-001,6.529961636360305E-001,-5.942305175549679E-001,6.475129529733696E-001,-5.999058975041727E-001,6.687938798902096E-001,-5.966890424114216E-001,6.712597808450995E-001,-5.941138674639999E-001,
4.205000000000000E+009,6.653872132301331E-001,-6.004429459571838E-001,6.475209825301381E-001,-5.997563052107120E-001,6.419438342613122E-001,-6.052456940100697E-001,6.633074154542034E-001,-6.024341044299894E-001,6.657755011476825E-001,-5.999569308471358E-001,
4.210000000000000E+009,6.604367494583130E-001,-6.061973571777344E-001,6.423293844887064E-001,-6.053354275494238E-001,6.367852822499329E-001,-6.106872782995478E-001,6.581903705810505E-001,-6.082004961693377E-001,6.606461162612130E-001,-6.057446606349219E-001,
4.215000000000000E+009,6.556643247604370E-001,-6.121566295623779E-001,6.374332072427061E-001,-6.109378637322026E-001,6.317782173334772E-001,-6.162537188955031E-001,6.532327231176786E-001,-6.141151888230643E-001,6.556075721212284E-001,-6.117609135983961E-001,
4.220000000000000E+009,6.496035456657410E-001,-6.178981661796570E-001,6.313589850091540E-001,-6.163242340703019E-001,6.255638375510781E-001,-6.215751247345773E-001,6.471802293376557E-001,-6.196465503342956E-001,6.495079700056510E-001,-6.173772999935683E-001,
4.225000000000000E+009,6.430117487907410E-001,-6.240601539611816E-001,6.250140430282545E-001,-6.222332520292548E-001,6.191151941617894E-001,-6.273884494151798E-001,6.408514984572364E-001,-6.258173379780117E-001,6.430528699660186E-001,-6.234345971066588E-001,
4.230000000000000E+009,6.366220116615295E-001,-6.288302540779114E-001,6.186719683677847E-001,-6.270352552353773E-001,6.127868849471355E-001,-6.320403908977043E-001,6.345619300427938E-001,-6.309076817609174E-001,6.367728830486069E-001,-6.283141213900590E-001,
4.235000000000000E+009,6.303717494010925E-001,-6.337604522705078E-001,6.124043638825307E-001,-6.318287388725145E-001,6.064167010802252E-001,-6.368500741599872E-001,6.282981566085710E-001,-6.359783158780838E-001,6.306232127951482E-001,-6.333826364201094E-001,
4.240000000000000E+009,6.242418289184570E-001,-6.384551525115967E-001,6.063103627529285E-001,-6.362241615977657E-001,6.001246566613664E-001,-6.412264336161881E-001,6.220691555387753E-001,-6.405852431012140E-001,6.244728484187517E-001,-6.381133194246913E-001,
4.245000000000000E+009,6.174846291542053E-001,-6.435321569442749E-001,5.995812003125032E-001,-6.410370631319217E-001,5.932864338746765E-001,-6.458368095410878E-001,6.154109765625178E-001,-6.455323141142785E-001,6.177794156638889E-001,-6.430199972469496E-001,
4.250000000000000E+009,6.128154993057251E-001,-6.484018564224243E-001,5.946691730648124E-001,-6.455836262573971E-001,5.881691973449806E-001,-6.504158368986976E-001,6.107506896831016E-001,-6.503132680623505E-001,6.131122659473282E-001,-6.478869900320909E-001,
4.255000000000000E+009,6.069854497909546E-001,-6.530174612998962E-001,5.885828357219889E-001,-6.501166161871942E-001,5.818344696363265E-001,-6.546783296099984E-001,6.046554048809159E-001,-6.551840811551384E-001,6.070602019113474E-001,-6.527450215532131E-001,
4.260000000000000E+009,6.010272502899170E-001,-6.582534313201904E-001,5.825766957557319E-001,-6.548977912657809E-001,5.756618866993810E-001,-6.593327170077531E-001,5.987301235938227E-001,-6.603409713978657E-001,6.012165647905308E-001,-6.579610466846959E-001,
4.265000000000000E+009,5.949839949607849E-001,-6.624748706817627E-001,5.765344729691373E-001,-6.588657632886406E-001,5.695681099363942E-001,-6.631243603524128E-001,5.926521429559432E-001,-6.646348493890395E-001,5.951615410070336E-001,-6.622476209331689E-001,
4.270000000000000E+009,5.896803140640259E-001,-6.669576764106751E-001,5.711957027776022E-001,-6.630460397027114E-001,5.639756722112511E-001,-6.673432411425319E-001,5.872283565558899E-001,-6.692300679825696E-001,5.898268294105800E-001,-6.667652284550746E-001,
4.275000000000000E+009,5.831393599510193E-001,-6.715660095214844E-001,5.645595893607498E-001,-6.672756944777136E-001,5.573065798188036E-001,-6.712114916441090E-001,5.805788897920245E-001,-6.737265537585461E-001,5.831448408942328E-001,-6.713879069477966E-001,
4.280000000000000E+009,5.771817564964294E-001,-6.761895418167114E-001,5.585332453793270E-001,-6.714500741398520E-001,5.510702391505185E-001,-6.752564855879882E-001,5.745161456084273E-001,-6.782405008001072E-001,5.771378602731017E-001,-6.758286328938539E-001,
4.285000000000000E+009,5.710467696189880E-001,-6.798633337020874E-001,5.524940263841307E-001,-6.748996428582428E-001,5.450776284679798E-001,-6.784272878696908E-001,5.685097043745129E-001,-6.818938115667639E-001,5.711084059353528E-001,-6.795493806696632E-001,
4.290000000000000E+009,5.649034976959229E-001,-6.844733357429504E-001,5.462482510593463E-001,-6.791701706300983E-001,5.386119671824232E-001,-6.826322439115715E-001,5.621234993471767E-001,-6.865106434704003E-001,5.650091850015327E-001,-6.841281786975600E-001,
4.295000000000000E+009,5.596686601638794E-001,-6.886335611343384E-001,5.407759698016703E-001,-6.830035153566009E-001,5.332903973583316E-001,-6.861807596629408E-001,5.568034996131698E-001,-6.906453042952371E-001,5.598022164768572E-001,-6.884040818772763E-001,
4.300000000000000E+009,5.533657670021057E-001,-6.931093335151672E-001,5.342394726538956E-001,-6.868525539773978E-001,5.264700964936616E-001,-6.899290513540568E-001,5.500731353854536E-001,-6.949349248241213E-001,5.532144702366095E-001,-6.928762834311201E-001,
4.305000000000000E+009,5.478785037994385E-001,-6.972746253013611E-001,5.289111223054831E-001,-6.904983631467130E-001,5.210496088091597E-001,-6.933365980113360E-001,5.447057272682390E-001,-6.989017822649520E-001,5.477601197984782E-001,-6.969819006830393E-001,
4.310000000000000E+009,5.418590307235718E-001,-7.012178301811218E-001,5.230628012365196E-001,-6.940271285158202E-001,5.153480554673405E-001,-6.966511185504689E-001,5.387780980033126E-001,-7.027922678573220E-001,5.418854532075376E-001,-7.009439025436846E-001,
4.315000000000000E+009,5.357553362846375E-001,-7.049520015716553E-001,5.172933748703888E-001,-6.970340832094487E-001,5.094526100987078E-001,-6.995170793832979E-001,5.327141033882575E-001,-7.061642434259867E-001,5.358599293327974E-001,-7.045610419561170E-001,
4.320000000000000E+009,5.296812057495117E-001,-7.093690633773804E-001,5.111982338130803E-001,-7.011558830924447E-001,5.033745859631272E-001,-7.034685804428464E-001,5.264547586449493E-001,-7.106262686337224E-001,5.295547634601165E-001,-7.091656487193589E-001,
4.325000000000000E+009,5.238162279129028E-001,-7.136138677597046E-001,5.057296001855987E-001,-7.048825414755228E-001,4.979993026373807E-001,-7.071486600032183E-001,5.209050177431467E-001,-7.147019000247901E-001,5.238800936547580E-001,-7.133803958977745E-001,
4.330000000000000E+009,5.184034109115601E-001,-7.175673246383667E-001,5.005343289106632E-001,-7.084246531597676E-001,4.927348639199314E-001,-7.106376322855983E-001,5.155025528009807E-001,-7.185277877277891E-001,5.183617795318172E-001,-7.172837728176569E-001,
4.335000000000000E+009,5.131319761276245E-001,-7.221022248268127E-001,4.957314738686726E-001,-7.125461103571442E-001,4.878239502258903E-001,-7.146746160972983E-001,5.104327187817589E-001,-7.228847174271226E-001,5.132145935448842E-001,-7.218354418247779E-001,
4.340000000000000E+009,5.072811245918274E-001,-7.263857126235962E-001,4.901087989404237E-001,-7.164677195033388E-001,4.820881058912876E-001,-7.185811865601137E-001,5.045230559403267E-001,-7.270257986121197E-001,5.072585075354050E-001,-7.259866194349516E-001,
