% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_5leite_desnato_S21,im:cap1_copo2_0_5leite_desnato_S21,re:cap1_copo2_0_5leite_semi_desnato_S21,im:cap1_copo2_0_5leite_semi_desnato_S21,re:cap1_copo2_0_5leite_integral_S21,im:cap1_copo2_0_5leite_integral_S21,
2.880000000000000E+009,5.035160470901434E-002,9.310141590355333E-001,4.915571175415921E-002,9.296815458956736E-001,4.634604053330422E-002,9.325142890319826E-001,5.031696436859443E-002,9.309550735820277E-001,
2.885000000000000E+009,5.664484449653889E-002,9.320116408458211E-001,5.533872076389534E-002,9.305692717799853E-001,5.262830483531953E-002,9.334879383049013E-001,5.653674758223078E-002,9.319616662373856E-001,
2.890000000000000E+009,6.421479726184172E-002,9.309872413761617E-001,6.298532802328322E-002,9.294631658754951E-001,6.030346533012391E-002,9.322940605621340E-001,6.428093650298573E-002,9.308964409538076E-001,
2.895000000000000E+009,7.211428545997317E-002,9.304697843887094E-001,7.094646602189393E-002,9.289052599409896E-001,6.812784528255464E-002,9.319033101234439E-001,7.212464376842717E-002,9.304242970902905E-001,
2.900000000000000E+009,7.930110653946601E-002,9.293976962005952E-001,7.803114850908509E-002,9.278161139861688E-001,7.533553312873842E-002,9.308986010551454E-001,7.938483077096853E-002,9.292661681751816E-001,
2.905000000000000E+009,8.748226982797994E-002,9.285189891254042E-001,8.611316701695206E-002,9.269578713720097E-001,8.333555019092560E-002,9.299794665031436E-001,8.756081040639174E-002,9.283859673697941E-001,
2.910000000000000E+009,9.520902514283530E-002,9.282490075294454E-001,9.376404614077698E-002,9.268439928254105E-001,9.107526198434832E-002,9.300322119903566E-001,9.517722442515546E-002,9.282584120783313E-001,
2.915000000000000E+009,1.025621217844885E-001,9.264830547733862E-001,1.012874207526396E-001,9.251979231800800E-001,9.840069703578951E-002,9.282512411308291E-001,1.026104971459793E-001,9.264971031100786E-001,
2.920000000000000E+009,1.105512052944532E-001,9.259744594710192E-001,1.091313489631991E-001,9.246191926001479E-001,1.062833998608589E-001,9.278066488456729E-001,1.105945422532064E-001,9.259647443295341E-001,
2.925000000000000E+009,1.179595852638673E-001,9.238683795465683E-001,1.165780130369656E-001,9.223936591251202E-001,1.138154910202027E-001,9.256359166755678E-001,1.180364786478920E-001,9.238864281525563E-001,
2.930000000000000E+009,1.262814084910811E-001,9.231924186605969E-001,1.248154677947121E-001,9.217715672232303E-001,1.220129242806435E-001,9.249880512962344E-001,1.263030803261546E-001,9.230793173040801E-001,
2.935000000000000E+009,1.342628288195063E-001,9.208582212357506E-001,1.326658595192579E-001,9.195660839954529E-001,1.298993375577927E-001,9.227436129035952E-001,1.342558077065555E-001,9.208658064978985E-001,
2.940000000000000E+009,1.423859360602231E-001,9.191914210919537E-001,1.408672207526385E-001,9.179522584069008E-001,1.381139881181717E-001,9.211613678932192E-001,1.424404153929895E-001,9.191668644946874E-001,
2.945000000000000E+009,1.498226467252808E-001,9.184298374617387E-001,1.483388334604153E-001,9.172242812784788E-001,1.455387600669861E-001,9.203930507736208E-001,1.499269661582631E-001,9.183705804824862E-001,
2.950000000000000E+009,1.574902944614878E-001,9.179884954563520E-001,1.560294804013678E-001,9.168099704381347E-001,1.530605082387925E-001,9.201796947631837E-001,1.575276398037880E-001,9.179527728271583E-001,
2.955000000000000E+009,1.653571826730670E-001,9.163919965343306E-001,1.638848538003622E-001,9.151919510658785E-001,1.610184471225739E-001,9.186987886466982E-001,1.654559835939614E-001,9.164437138495418E-001,
2.960000000000000E+009,1.732746361528481E-001,9.148352118367310E-001,1.717623318190718E-001,9.135508835992835E-001,1.688054136085511E-001,9.171533045005801E-001,1.733302743789580E-001,9.148119666469219E-001,
2.965000000000000E+009,1.815895454162768E-001,9.134423777170624E-001,1.801495180069987E-001,9.123484010719174E-001,1.772625754795075E-001,9.159554085044863E-001,1.816722837331067E-001,9.134164897027514E-001,
2.970000000000000E+009,1.880603533523880E-001,9.124927200968835E-001,1.866495136756115E-001,9.113163565937432E-001,1.837803822841644E-001,9.150329873123171E-001,1.881573792047688E-001,9.124411540061576E-001,
2.975000000000000E+009,1.958514950589437E-001,9.114711819096802E-001,1.944105099858330E-001,9.102196936357696E-001,1.915412523813248E-001,9.139399860649110E-001,1.958971303015770E-001,9.113534425001606E-001,
2.980000000000000E+009,2.040555384902522E-001,9.101564301836502E-001,2.027634853001908E-001,9.089836695221537E-001,1.998104031763077E-001,9.126896008415225E-001,2.041048797564064E-001,9.100197692951515E-001,
2.985000000000000E+009,2.118140248340379E-001,9.081959119211926E-001,2.104360371598660E-001,9.068778825276804E-001,2.075249473400117E-001,9.106541686668399E-001,2.119467521007942E-001,9.079648726045004E-001,
2.990000000000000E+009,2.195964215212477E-001,9.077009761617906E-001,2.180680531502313E-001,9.064563010354504E-001,2.153566929960251E-001,9.102864938659671E-001,2.196694492631843E-001,9.076509394284382E-001,
2.995000000000000E+009,2.276483066463392E-001,9.058043092186300E-001,2.262260954639876E-001,9.045204378257378E-001,2.234478968610764E-001,9.083991011619570E-001,2.277450219530793E-001,9.056773625425115E-001,
3.000000000000000E+009,2.347066547762756E-001,9.042288590914113E-001,2.331699821619145E-001,9.029575243211068E-001,2.304428636522293E-001,9.069865402832034E-001,2.347955764605761E-001,9.041450575446625E-001,
3.005000000000000E+009,2.436997667650792E-001,9.028589233294313E-001,2.418939925495882E-001,9.014879082554879E-001,2.394288367385865E-001,9.056467597312931E-001,2.438065369584135E-001,9.026724630724027E-001,
3.010000000000000E+009,2.514078658025123E-001,9.001523457667537E-001,2.496677025394884E-001,8.989063695431996E-001,2.470963805074692E-001,9.029899342689517E-001,2.515000329865023E-001,9.000444433753997E-001,
3.015000000000000E+009,2.579830371015386E-001,8.983179431437610E-001,2.560185518555727E-001,8.971610281266496E-001,2.536553746528626E-001,9.013120754013064E-001,2.579439883416120E-001,8.981439185020077E-001,
3.020000000000000E+009,2.662152948317578E-001,8.961549253339515E-001,2.640833786779070E-001,8.950138317682010E-001,2.618305367736817E-001,8.992671626129152E-001,2.661655107653891E-001,8.960678105978825E-001,
3.025000000000000E+009,2.735669957627377E-001,8.942255022048895E-001,2.715496895835856E-001,8.932206000515635E-001,2.692387165546418E-001,8.974317989501954E-001,2.736193741713631E-001,8.941045296602573E-001,
3.030000000000000E+009,2.814446761424571E-001,8.922063950347862E-001,2.794638122172050E-001,8.912773200466434E-001,2.771476259193421E-001,8.953603622016908E-001,2.814895768187252E-001,8.919882224002127E-001,
3.035000000000000E+009,2.901413097166128E-001,8.878889790045432E-001,2.881183984547496E-001,8.869924182255744E-001,2.859101859226227E-001,8.910245252685548E-001,2.901127280611308E-001,8.877912826890374E-001,
3.040000000000000E+009,2.966375780465548E-001,8.849040581008049E-001,2.947294255646055E-001,8.840503360517310E-001,2.923997185230256E-001,8.881246755065920E-001,2.966862969201531E-001,8.848068088956214E-001,
3.045000000000000E+009,3.056492506388383E-001,8.806117168283875E-001,3.037426056037019E-001,8.797435493361827E-001,3.013466972045898E-001,8.837754888877872E-001,3.056802292019778E-001,8.804761457277548E-001,
3.050000000000000E+009,3.132606679353880E-001,8.775935522647937E-001,3.113164562513960E-001,8.764942168631632E-001,3.089510512580873E-001,8.806994894218447E-001,3.133541915099788E-001,8.773548343112461E-001,
3.055000000000000E+009,3.208359316660793E-001,8.740340985976400E-001,3.188352712015184E-001,8.729631212180101E-001,3.165178480243683E-001,8.771143715438844E-001,3.208242788410781E-001,8.738388893272232E-001,
3.060000000000000E+009,3.287064617457609E-001,8.705541748215382E-001,3.265628679516031E-001,8.695316855866780E-001,3.241952692718506E-001,8.736507089157106E-001,3.286590843650891E-001,8.703684048309360E-001,
3.065000000000000E+009,3.367792843407148E-001,8.662512950323593E-001,3.345704518613508E-001,8.653873790419284E-001,3.322483292675019E-001,8.695335828590395E-001,3.366847306322932E-001,8.661335469095817E-001,
3.070000000000000E+009,3.448121117745888E-001,8.628032794883450E-001,3.424611117360233E-001,8.619667184804251E-001,3.401394514236451E-001,8.661321463661196E-001,3.447680682751411E-001,8.626141071497686E-001,
3.075000000000000E+009,3.529925691714749E-001,8.591672039303708E-001,3.506064781660366E-001,8.582890003732778E-001,3.483328409461975E-001,8.627209320106507E-001,3.529545181217113E-001,8.591195155810794E-001,
3.080000000000000E+009,3.592817505068258E-001,8.552845447248574E-001,3.567598976758823E-001,8.545010379364817E-001,3.544808342952729E-001,8.588289046401980E-001,3.592368789719753E-001,8.551680839773246E-001,
3.085000000000000E+009,3.667469802382454E-001,8.521126363123228E-001,3.641041779215953E-001,8.513576182116381E-001,3.619949906578064E-001,8.557669043884280E-001,3.667831188794114E-001,8.520091499630822E-001,
3.090000000000000E+009,3.735495325011222E-001,8.482489484222129E-001,3.707029969472310E-001,8.476715182610770E-001,3.685708585586548E-001,8.520844558563233E-001,3.734409952180680E-001,8.481692172786786E-001,
3.095000000000000E+009,3.810381270003447E-001,8.449080617183222E-001,3.780436673351834E-001,8.445912264920750E-001,3.760011922283174E-001,8.490141430320741E-001,3.809840078821697E-001,8.448716986383711E-001,
3.100000000000000E+009,3.876375599976070E-001,8.412358688540885E-001,3.846899956396485E-001,8.410787009684927E-001,3.826648670368195E-001,8.454975905799868E-001,3.876085929958530E-001,8.411406634185585E-001,
3.105000000000000E+009,3.938026178455563E-001,8.382071360687274E-001,3.908514541248349E-001,8.382636266654743E-001,3.888989750728608E-001,8.426768580513002E-001,3.937973115636336E-001,8.381146264700630E-001,
3.110000000000000E+009,4.005478240097380E-001,8.344699709368637E-001,3.976505767349099E-001,8.347097945423885E-001,3.955973654174806E-001,8.391551883125308E-001,4.004610015251245E-001,8.344284281185563E-001,
3.115000000000000E+009,4.075112650918638E-001,8.311327232344984E-001,4.047892585893236E-001,8.314946529963689E-001,4.026931609897614E-001,8.360576033973696E-001,4.074535273459124E-001,8.311727774372196E-001,
3.120000000000000E+009,4.144262645368408E-001,8.274911708412114E-001,4.117463647249055E-001,8.277758623030375E-001,4.097323826351166E-001,8.323305864715578E-001,4.143751556212217E-001,8.273624839146221E-001,
3.125000000000000E+009,4.214705755238515E-001,8.239351804999959E-001,4.188898103510619E-001,8.243033984572916E-001,4.168217148208619E-001,8.288985572547916E-001,4.213933776466106E-001,8.238731687677288E-001,
3.130000000000000E+009,4.284998635438829E-001,8.201898392046301E-001,4.259019304588497E-001,8.204691400156859E-001,4.239682969665529E-001,8.251468484420779E-001,4.284966644601852E-001,8.200715231692715E-001,
3.135000000000000E+009,4.351749447253777E-001,8.162661866149227E-001,4.324895858672661E-001,8.166559161735828E-001,4.305849820232393E-001,8.213601409225465E-001,4.352324412243287E-001,8.162408235391256E-001,
3.140000000000000E+009,4.424348301466469E-001,8.123521719660931E-001,4.395285389161991E-001,8.128552687478130E-001,4.377629986286165E-001,8.176153168067935E-001,4.423376240296651E-001,8.122906743622514E-001,
3.145000000000000E+009,4.493924533041326E-001,8.077707450982884E-001,4.464719485261133E-001,8.083935386335608E-001,4.447535135231019E-001,8.130254681892397E-001,4.493344678853230E-001,8.077481577719697E-001,
3.150000000000000E+009,4.562181111991683E-001,8.027669477181608E-001,4.532981133856858E-001,8.035497660595495E-001,4.516970869178774E-001,8.082420220489504E-001,4.562403382724407E-001,8.026700306273755E-001,
3.155000000000000E+009,4.619434708313867E-001,7.988078831251985E-001,4.590276303697784E-001,7.999239236010521E-001,4.573735151443483E-001,8.045490390014650E-001,4.619271968990179E-001,7.988664657572331E-001,
3.160000000000000E+009,4.685763620527313E-001,7.942578990966064E-001,4.657383999824216E-001,7.955306669648761E-001,4.642210978240968E-001,8.001343264808657E-001,4.686066579284860E-001,7.942547448837281E-001,
3.165000000000000E+009,4.747941037637899E-001,7.903331736200498E-001,4.720295060213319E-001,7.916868536285289E-001,4.704631944847108E-001,7.962490381469729E-001,4.749049574009032E-001,7.902605645863953E-001,
3.170000000000000E+009,4.813037196845698E-001,7.856282992559877E-001,4.785395741369239E-001,7.870539350620615E-001,4.768424416313172E-001,7.916413415679934E-001,4.813317565722386E-001,7.855632492209146E-001,
3.175000000000000E+009,4.874025484649179E-001,7.828093540067767E-001,4.847056515131351E-001,7.844691816427925E-001,4.831240618858339E-001,7.890438205680848E-001,4.874486066727624E-001,7.827858847083946E-001,
3.180000000000000E+009,4.940485546813387E-001,7.788563679405202E-001,4.913484793102788E-001,7.806837940629756E-001,4.898370421390534E-001,7.851526978836061E-001,4.941019863389281E-001,7.787416700308149E-001,
3.185000000000000E+009,4.993747120153685E-001,7.752182181869323E-001,4.967622884000952E-001,7.771072568679047E-001,4.951267366847993E-001,7.816726750755312E-001,4.994394411240536E-001,7.751356212721936E-001,
3.190000000000000E+009,5.061537106959435E-001,7.714442155567264E-001,5.035494449648357E-001,7.734411673004045E-001,5.018521339340212E-001,7.780525299644472E-001,5.061804967723002E-001,7.713713682093087E-001,
3.195000000000000E+009,5.137086545260124E-001,7.663902988774038E-001,5.111866961343280E-001,7.685451976011268E-001,5.094308261795044E-001,7.730985736007692E-001,5.137871331825881E-001,7.662718468441682E-001,
3.200000000000000E+009,5.199932259521358E-001,7.607976744789464E-001,5.173261449058794E-001,7.630881053858352E-001,5.156790289039612E-001,7.678335586280825E-001,5.199621947951454E-001,7.606963669804202E-001,
3.205000000000000E+009,5.269194513598405E-001,7.551046674818152E-001,5.245247130009636E-001,7.575954686971957E-001,5.227165158882143E-001,7.623382574844363E-001,5.269117888703686E-001,7.551061968703925E-001,
3.210000000000000E+009,5.345377332462823E-001,7.481554847532546E-001,5.321258100086785E-001,7.507590765777978E-001,5.304366845474244E-001,7.555877187919619E-001,5.345686023853431E-001,7.481289525075813E-001,
3.215000000000000E+009,5.405532216620458E-001,7.418816994322830E-001,5.382733727388095E-001,7.447553446843467E-001,5.365593806991579E-001,7.495640711212160E-001,5.406380522636011E-001,7.418200922457572E-001,
3.220000000000000E+009,5.470774381467578E-001,7.358746849146862E-001,5.449209743851746E-001,7.389436702775020E-001,5.432558624343873E-001,7.438444750061037E-001,5.471276662300485E-001,7.357597205229718E-001,
3.225000000000000E+009,5.527462259460645E-001,7.288528649854162E-001,5.507673190535325E-001,7.320876481741210E-001,5.490174205627443E-001,7.369964684028627E-001,5.527894720495961E-001,7.287652770424442E-001,
3.230000000000000E+009,5.587499758738956E-001,7.230823453147192E-001,5.568337872665995E-001,7.265819967467115E-001,5.552178674621584E-001,7.316388549919130E-001,5.587245128160298E-001,7.229903403365227E-001,
3.235000000000000E+009,5.657444936795160E-001,7.157521321668019E-001,5.640664595996641E-001,7.194926734891047E-001,5.624837988662721E-001,7.245411886825564E-001,5.657633574511791E-001,7.156207982103197E-001,
3.240000000000000E+009,5.706780639203479E-001,7.099262604369094E-001,5.692482163387380E-001,7.138594706526515E-001,5.676989162521364E-001,7.189596477584841E-001,5.707413178405421E-001,7.098088281508986E-001,
3.245000000000000E+009,5.767116110789072E-001,7.034194594328519E-001,5.755677714937896E-001,7.075047185311536E-001,5.739643655433657E-001,7.126261409835817E-001,5.767331546849729E-001,7.033654363507981E-001,
3.250000000000000E+009,5.826839836574971E-001,6.976158575372515E-001,5.816244738519747E-001,7.019086915299772E-001,5.802208113784793E-001,7.070660071296694E-001,5.827167826078292E-001,6.974904176813336E-001,
3.255000000000000E+009,5.872082832091355E-001,6.906515963181716E-001,5.864679174245141E-001,6.952142570191062E-001,5.851031164207459E-001,7.002993410072329E-001,5.873007244468385E-001,6.904925359682868E-001,
3.260000000000000E+009,5.925916879712934E-001,6.833964758259178E-001,5.921687816726290E-001,6.882107695468271E-001,5.907877113876344E-001,6.933842203102114E-001,5.926672644823051E-001,6.832533013376685E-001,
3.265000000000000E+009,5.966487882171001E-001,6.760023457969804E-001,5.964931924769152E-001,6.811556931566986E-001,5.952709269714357E-001,6.862551960258485E-001,5.966467955327774E-001,6.758429953997691E-001,
3.270000000000000E+009,6.016446514185709E-001,6.694282293893513E-001,6.019385148311233E-001,6.748909576810226E-001,6.006925526237490E-001,6.799722686462404E-001,6.015913760972943E-001,6.692636745145573E-001,
3.275000000000000E+009,6.064808283198886E-001,6.614397630008067E-001,6.073335687002016E-001,6.672860648178249E-001,6.061006248550417E-001,6.723348190727235E-001,6.064860884413506E-001,6.613439634674029E-001,
