% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap3_copo1_air_S21,im:cap3_copo1_air_S21,re:cap3_copo1_water_S21,im:cap3_copo1_water_S21,re:cap3_copo1_0_1plstc_S21,im:cap3_copo1_0_1plstc_S21,re:cap3_copo1_0_5plstc_S21,im:cap3_copo1_0_5plstc_S21,re:cap3_copo1_1plstc_S21,im:cap3_copo1_1plstc_S21,
2.275000000000000E+009,-5.909480452537537E-001,5.932985544204712E-001,-6.142184564233706E-001,6.709130627048953E-001,-4.076618449427266E-001,3.759959775727030E-001,-6.083067580941162E-001,5.887612766747898E-001,-5.882785744667054E-001,5.877085442543031E-001,-5.945311632407466E-001,5.930113742062058E-001,
2.280000000000000E+009,-5.708541870117188E-001,5.951212644577026E-001,-5.969480375523988E-001,6.797834730877075E-001,-4.521466069421272E-001,3.253004719174084E-001,-5.891124932112991E-001,5.936570205079094E-001,-5.675203909873963E-001,5.885839347839357E-001,-5.746776681619725E-001,5.959320715082395E-001,
2.285000000000000E+009,-5.489226579666138E-001,5.924107432365418E-001,-5.775129840062258E-001,6.873173093164064E-001,-5.114722447211373E-001,2.985152343011159E-001,-5.679213717727725E-001,5.938335343347503E-001,-5.453180944442749E-001,5.834560507774355E-001,-5.530252965050572E-001,5.938569339808888E-001,
2.290000000000000E+009,-5.257643461227417E-001,5.841385722160339E-001,-5.557086967693483E-001,6.938617332708741E-001,-5.690919499393570E-001,2.989698681039650E-001,-5.447995048842508E-001,5.899084972165885E-001,-5.223595745086671E-001,5.730181531906129E-001,-5.299886917935894E-001,5.867793166539730E-001,
2.295000000000000E+009,-5.035430788993835E-001,5.704429149627686E-001,-5.322933880976564E-001,6.999908944439395E-001,-6.150198073593572E-001,3.179065545381168E-001,-5.216276585559239E-001,5.808640012471149E-001,-5.014173742294312E-001,5.561852159500121E-001,-5.075562348423776E-001,5.745116954496488E-001,
2.300000000000000E+009,-4.832122325897217E-001,5.493499636650085E-001,-5.054018512152406E-001,7.045040613081056E-001,-6.447832802218597E-001,3.456081738837509E-001,-4.987051750992914E-001,5.647793961945149E-001,-4.837205110073090E-001,5.318859043121339E-001,-4.864645152654042E-001,5.548613592800046E-001,
2.305000000000000E+009,-4.696215689182282E-001,5.204255580902100E-001,-4.756423404400025E-001,7.068256770615846E-001,-6.622049343923437E-001,3.745648553746716E-001,-4.800136522096633E-001,5.410886819687634E-001,-4.742282314300538E-001,5.007396770477297E-001,-4.711509076669971E-001,5.276221963542253E-001,
2.310000000000000E+009,-4.640778601169586E-001,4.868538975715637E-001,-4.414667313665772E-001,7.061731013480530E-001,-6.671604330731128E-001,4.018097375123560E-001,-4.669876554862578E-001,5.105730167874256E-001,-4.743774568557740E-001,4.663259354114532E-001,-4.632901937740085E-001,4.949934968950762E-001,
2.315000000000000E+009,-4.703136682510376E-001,4.518477916717529E-001,-4.023857720172883E-001,7.005172860658265E-001,-6.648893620030600E-001,4.237891709238034E-001,-4.642972046949244E-001,4.750980684695441E-001,-4.870904890537263E-001,4.325767520904542E-001,-4.668477163491885E-001,4.595714952022701E-001,
2.320000000000000E+009,-4.887143671512604E-001,4.194815158843994E-001,-3.569587747817841E-001,6.871079405423891E-001,-6.582690284049425E-001,4.387266816477269E-001,-4.742065541284771E-001,4.384520661561886E-001,-5.113406077384950E-001,4.045364011764527E-001,-4.827106683785753E-001,4.258702240727617E-001,
2.325000000000000E+009,-5.176656246185303E-001,3.956993520259857E-001,-3.076663538979340E-001,6.616882071566469E-001,-6.506413529769548E-001,4.467224699190748E-001,-4.974613439035107E-001,4.072288528696854E-001,-5.437360539436341E-001,3.875701008319856E-001,-5.099698501779177E-001,3.997468458752878E-001,
2.330000000000000E+009,-5.515659451484680E-001,3.841073513031006E-001,-2.562243012953187E-001,6.204399859646304E-001,-6.449019620578336E-001,4.482929225104329E-001,-5.296340316625869E-001,3.866831073894936E-001,-5.781018738746643E-001,3.828950895786286E-001,-5.434559153599659E-001,3.854831186040453E-001,
2.335000000000000E+009,-5.864658355712891E-001,3.837152421474457E-001,-2.105913769483948E-001,5.555559563060915E-001,-6.450414453792953E-001,4.457244994763127E-001,-5.664515356517543E-001,3.784239216544249E-001,-6.107520872116089E-001,3.884394985675813E-001,-5.788796115272716E-001,3.826863323738338E-001,
2.340000000000000E+009,-6.181807518005371E-001,3.939747810363770E-001,-1.841327572358323E-001,4.666986489645997E-001,-6.520911314427131E-001,4.439754384037818E-001,-6.022334239637210E-001,3.832938076750575E-001,-6.388720100402834E-001,4.032564087867737E-001,-6.117669740606119E-001,3.912541044581878E-001,
2.345000000000000E+009,-6.424612402915955E-001,4.101330041885376E-001,-1.919793377033692E-001,3.604790081409303E-001,-6.626877423008311E-001,4.443300420621905E-001,-6.313599793158331E-001,3.958861106665151E-001,-6.593084171295166E-001,4.214793927192689E-001,-6.376181283942513E-001,4.063299697262762E-001,
2.350000000000000E+009,-6.620922088623047E-001,4.301228821277618E-001,-2.456703593807221E-001,2.597297510672456E-001,-6.767450411049865E-001,4.511385461121783E-001,-6.553782159936381E-001,4.147395542194029E-001,-6.750419824600221E-001,4.426901186466218E-001,-6.584181111937630E-001,4.261082207388435E-001,
2.355000000000000E+009,-6.750348806381226E-001,4.519735872745514E-001,-3.355631255207063E-001,1.891513841885529E-001,-6.889136279084711E-001,4.628933277964141E-001,-6.721917723695697E-001,4.365807341788943E-001,-6.850013793945313E-001,4.646022610187531E-001,-6.725604789287203E-001,4.477189401860487E-001,
2.360000000000000E+009,-6.833076477050781E-001,4.738061130046845E-001,-4.405514950948641E-001,1.616901673851853E-001,-6.985083938186167E-001,4.778073332947702E-001,-6.836065227470327E-001,4.588542007356043E-001,-6.907627853393555E-001,4.858137917995454E-001,-6.818389500468376E-001,4.697547207099515E-001,
2.365000000000000E+009,-6.884228587150574E-001,4.946511685848236E-001,-5.362100228047182E-001,1.724303460229187E-001,-7.056128161841099E-001,4.945755017531627E-001,-6.911702021954564E-001,4.807761442718893E-001,-6.940632122039796E-001,5.059919377326967E-001,-6.877104250964983E-001,4.908766435283054E-001,
2.370000000000000E+009,-6.897043585777283E-001,5.145020484924316E-001,-6.111875416473389E-001,2.084541695945970E-001,-7.084275650396337E-001,5.119349779904172E-001,-6.939946175717799E-001,5.015684477479797E-001,-6.937316485404970E-001,5.250767874717712E-001,-6.894130844024951E-001,5.109556732376996E-001,
2.375000000000000E+009,-6.895411610603333E-001,5.338065624237061E-001,-6.652159807365419E-001,2.544963375482484E-001,-7.099493054727466E-001,5.296321437697774E-001,-6.954335243087247E-001,5.220807105447656E-001,-6.925398451805117E-001,5.435753498077394E-001,-6.898324485206515E-001,5.306657686648574E-001,
2.380000000000000E+009,-6.867856383323669E-001,5.498571991920471E-001,-6.985862893666078E-001,3.027875801048127E-001,-7.081359152945315E-001,5.448346325768745E-001,-6.935549408980408E-001,5.391424117048066E-001,-6.887848339080812E-001,5.586645185470582E-001,-6.871633015295093E-001,5.470812633054567E-001,
2.385000000000000E+009,-6.835250854492188E-001,5.668359994888306E-001,-7.199423859657594E-001,3.489328150437928E-001,-7.061199898537465E-001,5.611887757494437E-001,-6.913625711780030E-001,5.569951762459797E-001,-6.851547025680542E-001,5.748926468849184E-001,-6.843003389475608E-001,5.641878354658241E-001,
2.390000000000000E+009,-6.786754131317139E-001,5.827667117118835E-001,-7.310567278024904E-001,3.912469731954805E-001,-7.020420783318943E-001,5.768289003351219E-001,-6.871647154137676E-001,5.738399095232026E-001,-6.797461657524111E-001,5.901526346206666E-001,-6.794961007659313E-001,5.804141460828013E-001,
2.395000000000000E+009,-6.727846264839172E-001,5.965543389320374E-001,-7.349632327383424E-001,4.285084491033022E-001,-6.969040208979794E-001,5.902320425492604E-001,-6.818846212692391E-001,5.882328201405529E-001,-6.736104113578798E-001,6.032162910461426E-001,-6.738396775059379E-001,5.943552683263822E-001,
2.400000000000000E+009,-6.664289236068726E-001,6.090626716613770E-001,-7.348278879965212E-001,4.606679469701082E-001,-6.912931116189959E-001,6.027338161967137E-001,-6.759455500525297E-001,6.016410380507251E-001,-6.670285833358766E-001,6.153546237945557E-001,-6.675484242497511E-001,6.071779879360647E-001,
2.405000000000000E+009,-6.602638959884644E-001,6.213936209678650E-001,-7.327787078014222E-001,4.888688831219942E-001,-6.860810248235678E-001,6.148180415006732E-001,-6.704114156192624E-001,6.142822482009298E-001,-6.607696117401124E-001,6.268913708686830E-001,-6.615573391117359E-001,6.195729803465966E-001,
2.410000000000000E+009,-6.520604491233826E-001,6.335499286651611E-001,-7.271219308662721E-001,5.161143410190736E-001,-6.786308454690816E-001,6.269739956810506E-001,-6.626094951065501E-001,6.270882388603003E-001,-6.524432631492615E-001,6.387671724319459E-001,-6.533133975291656E-001,6.318755605127004E-001,
2.415000000000000E+009,-6.445899605751038E-001,6.444487571716309E-001,-7.211517514351808E-001,5.388958334481508E-001,-6.722204511304262E-001,6.377969570778465E-001,-6.558381156541492E-001,6.383326993050787E-001,-6.450940482139589E-001,6.490856872558595E-001,-6.460582781716998E-001,6.428855586680881E-001,
2.420000000000000E+009,-6.363687515258789E-001,6.547942757606506E-001,-7.141056460004884E-001,5.600942290804750E-001,-6.649871376175006E-001,6.485154340455630E-001,-6.481782296316367E-001,6.494933995346962E-001,-6.369162842750551E-001,6.593175189971925E-001,-6.379207503246459E-001,6.534832826359913E-001,
2.425000000000000E+009,-6.283037066459656E-001,6.644685268402100E-001,-7.066784426748354E-001,5.792895550727845E-001,-6.579777706323788E-001,6.584165098680893E-001,-6.406002095164030E-001,6.598603304289868E-001,-6.287279276847839E-001,6.688973262786867E-001,-6.297272546446358E-001,6.632533569188488E-001,
2.430000000000000E+009,-6.200610399246216E-001,6.738873124122620E-001,-6.988741868609315E-001,5.970345192624513E-001,-6.510696833442422E-001,6.681255682017151E-001,-6.330220159112049E-001,6.696489115019256E-001,-6.206201924324036E-001,6.779432927131653E-001,-6.217428446770872E-001,6.729350695107433E-001,
2.435000000000000E+009,-6.114444136619568E-001,6.828033924102783E-001,-6.903010892097170E-001,6.132868511184693E-001,-6.436935651792299E-001,6.774273128611515E-001,-6.250404049822387E-001,6.792551116170448E-001,-6.122198859214784E-001,6.865983528137207E-001,-6.131352891674363E-001,6.817813825119957E-001,
2.440000000000000E+009,-6.029577851295471E-001,6.902697682380676E-001,-6.817149504869081E-001,6.274318030566410E-001,-6.365226520193696E-001,6.856665938130928E-001,-6.170994787623680E-001,6.874558324285776E-001,-6.037734207153320E-001,6.942309552192689E-001,-6.047216535345588E-001,6.895046075306351E-001,
2.445000000000000E+009,-5.944266319274902E-001,6.983459591865540E-001,-6.733951197140504E-001,6.412808756487429E-001,-6.295718317557638E-001,6.943302535590242E-001,-6.092587152888622E-001,6.961994437675511E-001,-5.953224691390991E-001,7.020368237495422E-001,-5.962458953671804E-001,6.977888473077881E-001,
2.450000000000000E+009,-5.853765010833740E-001,7.056466341018677E-001,-6.646719743992922E-001,6.537825350787355E-001,-6.222869462864580E-001,7.023449779422434E-001,-6.011795185137739E-001,7.042526163722589E-001,-5.866147365570069E-001,7.092325431823732E-001,-5.874175458829576E-001,7.050880331960854E-001,
2.455000000000000E+009,-5.749123096466065E-001,7.129706740379334E-001,-6.541543466336977E-001,6.667634628140872E-001,-6.132485681769299E-001,7.108721118955090E-001,-5.913236959029108E-001,7.125631336605032E-001,-5.762549622535707E-001,7.168252758979797E-001,-5.769700318059553E-001,7.126687010546715E-001,
2.460000000000000E+009,-5.666289329528809E-001,7.197619676589966E-001,-6.464686245878297E-001,6.779525448235779E-001,-6.068620085707809E-001,7.188559082699699E-001,-5.837748626129963E-001,7.203320069908137E-001,-5.679737319946290E-001,7.234541651725771E-001,-5.686552462776880E-001,7.196284501310151E-001,
2.465000000000000E+009,-5.566356182098389E-001,7.259474992752075E-001,-6.372700958739931E-001,6.890635546199952E-001,-5.989033145146125E-001,7.267059682041795E-001,-5.747294955477680E-001,7.278269350870532E-001,-5.582540780067444E-001,7.298822513580323E-001,-5.588053193765280E-001,7.261152424383902E-001,
2.470000000000000E+009,-5.469126105308533E-001,7.314652800559998E-001,-6.288928905836183E-001,6.994583401525271E-001,-5.913712626281014E-001,7.342601390034639E-001,-5.660735791242439E-001,7.347859103437403E-001,-5.487749866485596E-001,7.356682014465333E-001,-5.491889133021343E-001,7.317400228824625E-001,
2.475000000000000E+009,-5.367549657821655E-001,7.364169955253601E-001,-6.197199928659669E-001,7.094149452118531E-001,-5.833104486316483E-001,7.417207512448144E-001,-5.566927676650418E-001,7.416486334373734E-001,-5.386598201751710E-001,7.409391795158388E-001,-5.390558272739943E-001,7.372167133791767E-001,
2.480000000000000E+009,-5.259446501731873E-001,7.407799363136292E-001,-6.102851664578554E-001,7.188351644735415E-001,-5.747620375484721E-001,7.487066326123422E-001,-5.467671302675341E-001,7.477840611112775E-001,-5.279141001701355E-001,7.454732412338259E-001,-5.283816009043969E-001,7.416588303506091E-001,
2.485000000000000E+009,-5.153028964996338E-001,7.439537644386292E-001,-6.005964431986390E-001,7.281540366808474E-001,-5.660889248162315E-001,7.555781597142289E-001,-5.367150786533204E-001,7.536311768126868E-001,-5.173774435043337E-001,7.492561636924745E-001,-5.175746366681224E-001,7.453031976312244E-001,
2.490000000000000E+009,-5.061228871345520E-001,7.468196749687195E-001,-5.925149406205446E-001,7.368946336861573E-001,-5.588239924035561E-001,7.623613522447299E-001,-5.278871610078837E-001,7.590565726544585E-001,-5.080053806304932E-001,7.522459486007692E-001,-5.082890951700704E-001,7.485048759616398E-001,
2.495000000000000E+009,-4.957977533340454E-001,7.475614547729492E-001,-5.829456624053041E-001,7.441493760106201E-001,-5.503175016905800E-001,7.676006391920606E-001,-5.178355221436094E-001,7.629515799541727E-001,-4.977743449687959E-001,7.535808215141299E-001,-4.980522113060313E-001,7.494254826733680E-001,
2.500000000000000E+009,-4.871953725814819E-001,7.472529411315918E-001,-5.744231328166505E-001,7.513159280097659E-001,-5.427659324568086E-001,7.732252093999256E-001,-5.086055721316767E-001,7.665671397199305E-001,-4.887765237331391E-001,7.542497755050660E-001,-4.889756975035274E-001,7.498512460791735E-001,
2.505000000000000E+009,-4.713073670864105E-001,7.363132834434509E-001,-5.573257804123231E-001,7.484375500151674E-001,-5.264722614882174E-001,7.684096126352027E-001,-4.911967531872712E-001,7.596861416531044E-001,-4.723499187469483E-001,7.437585537910464E-001,-4.728123303570921E-001,7.394790837983152E-001,
2.510000000000000E+009,-4.648179709911346E-001,7.353794574737549E-001,-5.492651034008486E-001,7.557139337068484E-001,-5.194479864396180E-001,7.743573510791963E-001,-4.823668585392489E-001,7.629654026802178E-001,-4.650816187381746E-001,7.432749917984010E-001,-4.657434847275068E-001,7.387667912050535E-001,
2.515000000000000E+009,-4.596234560012817E-001,7.343043684959412E-001,-5.413671414000856E-001,7.631347897705995E-001,-5.122689441137813E-001,7.806289637072383E-001,-4.734260995517400E-001,7.660619165131478E-001,-4.590222365379335E-001,7.426428453445436E-001,-4.597017336122768E-001,7.378426645164756E-001,
2.520000000000000E+009,-4.554907083511353E-001,7.321435213088989E-001,-5.324969194984132E-001,7.698892367790224E-001,-5.037216056978848E-001,7.858002792606058E-001,-4.644722034766907E-001,7.674264109152025E-001,-4.539226911067964E-001,7.406346086502076E-001,-4.549325055513467E-001,7.358302043703255E-001,
2.525000000000000E+009,-4.550001323223114E-001,7.289024591445923E-001,-5.256360671672975E-001,7.740326246137087E-001,-4.976016626384707E-001,7.893060324483151E-001,-4.570969593874327E-001,7.665480401502982E-001,-4.517457785129548E-001,7.372244630813600E-001,-4.534024792092227E-001,7.324775518363762E-001,
2.530000000000000E+009,-4.546449482440949E-001,7.289529442787170E-001,-5.174631394993288E-001,7.807730202248843E-001,-4.898716804660316E-001,7.949613145520442E-001,-4.495212943784481E-001,7.671516777762119E-001,-4.502904867649080E-001,7.367580001831057E-001,-4.521097195421279E-001,7.318648859620092E-001,
2.535000000000000E+009,-4.548646509647369E-001,7.280068993568420E-001,-5.092888880688172E-001,7.847807625238344E-001,-4.822207569714762E-001,7.974678345984726E-001,-4.430271296366816E-001,7.647016632360384E-001,-4.501858193397523E-001,7.351664978981020E-001,-4.521788764731625E-001,7.303295630868210E-001,
2.540000000000000E+009,-4.575712084770203E-001,7.289840579032898E-001,-5.028056279037783E-001,7.887425829189456E-001,-4.760117328294024E-001,8.005820369849558E-001,-4.385399609868992E-001,7.617799439835653E-001,-4.519954661369324E-001,7.348995094299318E-001,-4.545102233484956E-001,7.303500957681703E-001,
2.545000000000000E+009,-4.585477411746979E-001,7.330893874168396E-001,-4.943067889184571E-001,7.933886775086063E-001,-4.682925192529634E-001,8.042390127861248E-001,-4.345164975868310E-001,7.602959572471200E-001,-4.528844082832337E-001,7.378860567092898E-001,-4.553904627993355E-001,7.335810580505577E-001,
2.550000000000000E+009,-4.602307081222534E-001,7.385372519493103E-001,-4.880609441509706E-001,7.990665610231327E-001,-4.624041976842223E-001,8.089045304513298E-001,-4.330861877050297E-001,7.597867427570495E-001,-4.549434240818024E-001,7.430723713874817E-001,-4.576592308081030E-001,7.386252854627009E-001,
