% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap3_duto1_air_S21,im:Cap3_duto1_air_S21,re:Cap3_duto1_air_water1_S21,im:Cap3_duto1_air_water1_S21,re:Cap3_duto1_1plstc_S21,im:Cap3_duto1_1plstc_S21,re:Cap3_duto1_0_1plstc_S21,im:Cap3_duto1_0_1plstc_S21,re:Cap3_duto1_0_5plstc_S21,im:Cap3_duto1_0_5plstc_S21,
5.220000000000000E+009,-6.218938432639987E-001,-5.604747410971098E-001,-6.160201639048768E-001,-5.354304238630677E-001,-6.256714949764595E-001,-5.594023878788972E-001,-6.250131344840481E-001,-5.605130651704318E-001,-6.243996536906959E-001,-5.604376730242356E-001,-6.219377140600768E-001,-5.608206020918601E-001,
5.225000000000000E+009,-6.280516245282777E-001,-5.554132375584078E-001,-6.217472917167665E-001,-5.298214855551149E-001,-6.316117556165203E-001,-5.538681165545613E-001,-6.311816705186946E-001,-5.550452269528269E-001,-6.306564095680900E-001,-5.551678104408003E-001,-6.281337726301048E-001,-5.557480673008282E-001,
5.230000000000000E+009,-6.349732081934323E-001,-5.500979169414826E-001,-6.283114086866762E-001,-5.241632197554017E-001,-6.382196564597884E-001,-5.482040069979336E-001,-6.379684676519607E-001,-5.493627692864633E-001,-6.374971976577966E-001,-5.496275191975210E-001,-6.350889960101331E-001,-5.503265502834251E-001,
5.235000000000000E+009,-6.404520195703521E-001,-5.443760753806619E-001,-6.331473989196779E-001,-5.179283380902100E-001,-6.431664711422094E-001,-5.421666792322620E-001,-6.431433029848610E-001,-5.432957125398894E-001,-6.428476178697938E-001,-5.437957091441849E-001,-6.404938008953832E-001,-5.445649269321909E-001,
5.240000000000000E+009,-6.462194244612063E-001,-5.371271445001549E-001,-6.381376523863220E-001,-5.101256755236818E-001,-6.484553483218599E-001,-5.346919122331396E-001,-6.486576455199395E-001,-5.357480882923956E-001,-6.485106202695448E-001,-5.363274764733476E-001,-6.462914419399325E-001,-5.371805564337772E-001,
5.245000000000000E+009,-6.527430554255188E-001,-5.309628344298687E-001,-6.435988798364261E-001,-5.034572592532350E-001,-6.542595969200870E-001,-5.285245292795551E-001,-6.547938043046361E-001,-5.295172286380475E-001,-6.547436730122569E-001,-5.301338403855720E-001,-6.527113603117432E-001,-5.310184361290079E-001,
5.250000000000000E+009,-6.580487692885154E-001,-5.245838063789314E-001,-6.475361104321291E-001,-4.969464434351351E-001,-6.590389111836403E-001,-5.224868981791065E-001,-6.597946457709579E-001,-5.232267194287030E-001,-6.599938786881385E-001,-5.238711035795680E-001,-6.579767662003992E-001,-5.246453369720737E-001,
5.255000000000000E+009,-6.617960614747206E-001,-5.171643908787263E-001,-6.499535555433655E-001,-4.900448869140626E-001,-6.624825132870585E-001,-5.153694579058286E-001,-6.632903775090812E-001,-5.159033679560636E-001,-6.637482890068098E-001,-5.165395818849222E-001,-6.617351757277883E-001,-5.173040903823750E-001,
5.260000000000000E+009,-6.655762691166772E-001,-5.099312002298171E-001,-6.526777298913574E-001,-4.834681076375581E-001,-6.659365100191471E-001,-5.086161094020332E-001,-6.668321370100312E-001,-5.089425339732098E-001,-6.675351228290256E-001,-5.094063160461850E-001,-6.655013242739144E-001,-5.100841100138629E-001,
5.265000000000000E+009,-6.695322267495317E-001,-5.038751762924103E-001,-6.557701526075747E-001,-4.779707383147432E-001,-6.696731470629299E-001,-5.029842832779818E-001,-6.705764920382819E-001,-5.030881443702505E-001,-6.713908597406944E-001,-5.031872880814916E-001,-6.694157095492871E-001,-5.038809531954031E-001,
5.270000000000000E+009,-6.727571919302728E-001,-4.972654804441506E-001,-6.581235800347902E-001,-4.720110084394837E-001,-6.726652577781777E-001,-4.969530640478631E-001,-6.736052646000466E-001,-4.968601617979725E-001,-6.744550336065553E-001,-4.967879441239583E-001,-6.725030554591611E-001,-4.973867719656646E-001,
5.275000000000000E+009,-6.768826253110047E-001,-4.903477819502443E-001,-6.614310625849915E-001,-4.657190702903749E-001,-6.769007617993410E-001,-4.906989803577109E-001,-6.778718904956216E-001,-4.903422395293281E-001,-6.785710337040110E-001,-4.899918289390217E-001,-6.766604481245510E-001,-4.905274530023179E-001,
5.280000000000000E+009,-6.798432589253614E-001,-4.845656537969397E-001,-6.641547071546937E-001,-4.608353535135652E-001,-6.802094102276415E-001,-4.854143937850343E-001,-6.810711941282639E-001,-4.849366396905470E-001,-6.815873172069240E-001,-4.844265175805469E-001,-6.796484949872262E-001,-4.847932438773523E-001,
5.285000000000000E+009,-6.833530324325206E-001,-4.785722691482400E-001,-6.672953676934816E-001,-4.551538406784059E-001,-6.840607356519861E-001,-4.797238274971750E-001,-6.848184790795535E-001,-4.791335715242326E-001,-6.851808317707698E-001,-4.785373598286856E-001,-6.831140819913558E-001,-4.788935023617181E-001,
5.290000000000000E+009,-6.864830726437701E-001,-4.720582896375605E-001,-6.697381321142579E-001,-4.490785861129761E-001,-6.874206880455196E-001,-4.735499233540628E-001,-6.881876368554634E-001,-4.727324133661073E-001,-6.884821159512826E-001,-4.721463610622038E-001,-6.863300534141879E-001,-4.723354134562225E-001,
5.295000000000000E+009,-6.892777075825635E-001,-4.659757251031689E-001,-6.719969310606386E-001,-4.438395515426638E-001,-6.908130605549897E-001,-4.677474347240195E-001,-6.912957581445438E-001,-4.668655513179062E-001,-6.914353251240474E-001,-4.661806959718965E-001,-6.890699937545470E-001,-4.662747907323787E-001,
5.300000000000000E+009,-6.912962252215925E-001,-4.600763443719366E-001,-6.739741158595277E-001,-4.385608394940187E-001,-6.933345271759696E-001,-4.619686895054533E-001,-6.936715608758098E-001,-4.610240161798235E-001,-6.937444262429207E-001,-4.603814049118520E-001,-6.911517490546484E-001,-4.605048481787185E-001,
5.305000000000000E+009,-6.940501682902627E-001,-4.552442811060504E-001,-6.764805960865785E-001,-4.340989770532228E-001,-6.966957159534839E-001,-4.571070843216515E-001,-6.967774741407088E-001,-4.561583991025148E-001,-6.967043547946423E-001,-4.556123213571521E-001,-6.940724204628648E-001,-4.557104387998648E-001,
5.310000000000000E+009,-6.973544588172300E-001,-4.498167624164876E-001,-6.795986641616822E-001,-4.289516799630738E-001,-7.003957160529346E-001,-4.513924164592325E-001,-7.005039095251109E-001,-4.505947905250942E-001,-7.003634040469178E-001,-4.498996444639205E-001,-6.974395462592764E-001,-4.501047353508791E-001,
5.315000000000000E+009,-6.995331682623337E-001,-4.454789773912266E-001,-6.814883967173769E-001,-4.249931628946686E-001,-7.028230014899649E-001,-4.468616428623886E-001,-7.027898433912309E-001,-4.461725992716434E-001,-7.026642484570836E-001,-4.454159724551903E-001,-6.994422893441045E-001,-4.458368802370687E-001,
5.320000000000000E+009,-7.019948237874628E-001,-4.401607780986127E-001,-6.837258572453309E-001,-4.200521448530580E-001,-7.056581898347688E-001,-4.413894911067304E-001,-7.055990949721195E-001,-4.407700877485919E-001,-7.052849239732576E-001,-4.399900054125048E-001,-7.019314513060687E-001,-4.405166993841867E-001,
5.325000000000000E+009,-7.063849594249108E-001,-4.353717766502400E-001,-6.878436206636048E-001,-4.155055021431733E-001,-7.104494290787460E-001,-4.362918880904403E-001,-7.102856823917858E-001,-4.358011903750445E-001,-7.098549244171133E-001,-4.350826757678811E-001,-7.064057962690790E-001,-4.358224626665053E-001,
5.330000000000000E+009,-7.089053915358188E-001,-4.317116054302090E-001,-6.903510268762210E-001,-4.118916602536012E-001,-7.132576195658171E-001,-4.322571744615759E-001,-7.131248559059276E-001,-4.319764673371664E-001,-7.125348287699441E-001,-4.311931069989789E-001,-7.090236380003703E-001,-4.320284371237493E-001,
5.335000000000000E+009,-7.134286300985268E-001,-4.259082197369559E-001,-6.945714780326846E-001,-4.059673180742647E-001,-7.181152766598667E-001,-4.260221160211570E-001,-7.180286852307329E-001,-4.258819244822558E-001,-7.171959535885226E-001,-4.251138858976503E-001,-7.135266808497239E-001,-4.262480720774733E-001,
5.340000000000000E+009,-7.169551492462398E-001,-4.219584542560253E-001,-6.978184708502199E-001,-4.019051994439699E-001,-7.217892253279301E-001,-4.214030189496678E-001,-7.218769086755128E-001,-4.213984275241707E-001,-7.208253801745648E-001,-4.208158756506549E-001,-7.171447363048478E-001,-4.222791980171927E-001,
5.345000000000000E+009,-7.216939286604744E-001,-4.176702924861719E-001,-7.021495836804201E-001,-3.972409010390473E-001,-7.265199316617560E-001,-4.164994213961825E-001,-7.268368639435988E-001,-4.165177755999833E-001,-7.255301399481541E-001,-4.161727615878706E-001,-7.218981899335489E-001,-4.179275075242275E-001,
5.350000000000000E+009,-7.275487790924858E-001,-4.130049023179145E-001,-7.074863473669434E-001,-3.919431010711671E-001,-7.322582576037503E-001,-4.112058245191013E-001,-7.327911183879595E-001,-4.111950439306147E-001,-7.313901859985380E-001,-4.112073571244365E-001,-7.278316040729211E-001,-4.131873857051128E-001,
5.355000000000000E+009,-7.323726340915217E-001,-4.072538440031571E-001,-7.111863872752382E-001,-3.856973915519716E-001,-7.366156499685654E-001,-4.048755682814984E-001,-7.373752584879376E-001,-4.047677984593408E-001,-7.360190140538685E-001,-4.051248683586766E-001,-7.325760276238870E-001,-4.074010889496430E-001,
5.360000000000000E+009,-7.387831858800703E-001,-4.009253487569582E-001,-7.160820392825319E-001,-3.790274592348481E-001,-7.424545386849142E-001,-3.981558870389200E-001,-7.433094648742851E-001,-3.978843810728274E-001,-7.421809172044954E-001,-3.985609677863748E-001,-7.389798326484931E-001,-4.010810041502246E-001,
5.365000000000000E+009,-7.434552283110738E-001,-3.936814870893437E-001,-7.191072433074952E-001,-3.717429580217744E-001,-7.464358284190800E-001,-3.907340132329034E-001,-7.474650920372338E-001,-3.903354600464678E-001,-7.465769232181373E-001,-3.911770452531544E-001,-7.435627857478926E-001,-3.937220597292411E-001,
5.370000000000000E+009,-7.475623357605327E-001,-3.858912290440457E-001,-7.214937391822816E-001,-3.641875072563172E-001,-7.500200905724557E-001,-3.831195513267461E-001,-7.512106245616671E-001,-3.824915496582858E-001,-7.505583676213075E-001,-3.834195530867126E-001,-7.477569452434765E-001,-3.859986429391918E-001,
5.375000000000000E+009,-7.525053754452664E-001,-3.780380974455430E-001,-7.242540231831360E-001,-3.567367323617555E-001,-7.543826526187182E-001,-3.753381737131319E-001,-7.556960384638430E-001,-3.744871192690648E-001,-7.552294480743361E-001,-3.754245243410349E-001,-7.525801741872680E-001,-3.780375714621165E-001,
5.380000000000000E+009,-7.565419571029723E-001,-3.701831962510864E-001,-7.264128162847903E-001,-3.500005126649476E-001,-7.580935121090477E-001,-3.678843630966634E-001,-7.593632381291637E-001,-3.667096307650897E-001,-7.589775379876361E-001,-3.676499249295824E-001,-7.565861783873816E-001,-3.702671270061529E-001,
5.385000000000000E+009,-7.588476479597144E-001,-3.621528719701787E-001,-7.266768379536440E-001,-3.431822563759614E-001,-7.601071489088769E-001,-3.601635110094629E-001,-7.613029024814176E-001,-3.587621083843796E-001,-7.610797654141446E-001,-3.597677190442126E-001,-7.588123705304299E-001,-3.621936809299203E-001,
5.390000000000000E+009,-7.615632782998527E-001,-3.533786916693293E-001,-7.275248090589906E-001,-3.363976744333649E-001,-7.626291297637196E-001,-3.518683612340431E-001,-7.637313517630370E-001,-3.501902846840516E-001,-7.638834463363572E-001,-3.511960380896746E-001,-7.615865340800192E-001,-3.535606226722073E-001,
5.395000000000000E+009,-7.635762615961272E-001,-3.465764122145343E-001,-7.281721045007326E-001,-3.317019519967652E-001,-7.646745371047212E-001,-3.455627290600717E-001,-7.656179055407222E-001,-3.436827938548088E-001,-7.659129863803579E-001,-3.445312668067169E-001,-7.636249970585075E-001,-3.467485136706187E-001,
5.400000000000000E+009,-7.656036285911848E-001,-3.400537602227969E-001,-7.290750608367922E-001,-3.276804637759400E-001,-7.668011050241236E-001,-3.395441338294762E-001,-7.676255039752968E-001,-3.374307164672768E-001,-7.680280835639941E-001,-3.380933902776568E-001,-7.656059191608524E-001,-3.402043678609934E-001,
5.405000000000000E+009,-7.673310482981063E-001,-3.343255237013773E-001,-7.304562555082703E-001,-3.245489979854584E-001,-7.688799063322538E-001,-3.341717874041991E-001,-7.694095176849579E-001,-3.319345103685400E-001,-7.698388858792953E-001,-3.324071750798199E-001,-7.673657412881378E-001,-3.345620418174813E-001,
5.410000000000000E+009,-7.688935048666008E-001,-3.281733631954921E-001,-7.319844943991091E-001,-3.208493984675599E-001,-7.709028138653500E-001,-3.283296063237874E-001,-7.711414008199953E-001,-3.259876939331927E-001,-7.715689529857800E-001,-3.262246076053110E-001,-7.689475416025801E-001,-3.284467148105644E-001,
5.415000000000000E+009,-7.712062994123772E-001,-3.215735181268561E-001,-7.345587322666932E-001,-3.164792975949861E-001,-7.737286328937052E-001,-3.219187724737553E-001,-7.736524924745828E-001,-3.195094037489321E-001,-7.739563842771677E-001,-3.195349166008610E-001,-7.713282742740069E-001,-3.218773753433983E-001,
5.420000000000000E+009,-7.724691123344528E-001,-3.159971899783577E-001,-7.362492207566834E-001,-3.128482597902680E-001,-7.755938299725085E-001,-3.163173713563959E-001,-7.752529109604944E-001,-3.139196144133992E-001,-7.753592717590612E-001,-3.138132271781886E-001,-7.726323255750676E-001,-3.162895130138023E-001,
5.425000000000000E+009,-7.749477571684179E-001,-3.118401402360497E-001,-7.392800210026553E-001,-3.105587799682618E-001,-7.784484237084151E-001,-3.119849892422464E-001,-7.779437752806219E-001,-3.096366821381343E-001,-7.778656645510067E-001,-3.095463633147943E-001,-7.751659973975988E-001,-3.120395350085728E-001,
5.430000000000000E+009,-7.774306332042511E-001,-3.068441004830511E-001,-7.427945606274415E-001,-3.073367496039582E-001,-7.815069157651863E-001,-3.067979347803683E-001,-7.806848867312224E-001,-3.044921675310635E-001,-7.804068332783811E-001,-3.045099811463896E-001,-7.775566906338175E-001,-3.070760225685175E-001,
5.435000000000000E+009,-7.800835980074483E-001,-3.007346436969644E-001,-7.464689112777710E-001,-3.024399531722260E-001,-7.844953005973235E-001,-3.001367469292950E-001,-7.834706678449088E-001,-2.980300380298765E-001,-7.831918860103905E-001,-2.981379709606818E-001,-7.803004247419951E-001,-3.009421637023864E-001,
5.440000000000000E+009,-7.827544609232415E-001,-2.960290254143515E-001,-7.500923535552981E-001,-2.988110129170991E-001,-7.873599331226074E-001,-2.949897181014651E-001,-7.862008519703527E-001,-2.931000141393461E-001,-7.858676085277150E-001,-2.932375870850821E-001,-7.830708959358277E-001,-2.961543376900425E-001,
5.445000000000000E+009,-7.865041161143037E-001,-2.891056476571750E-001,-7.546489641587832E-001,-2.929162228521729E-001,-7.912418739653540E-001,-2.876913069159603E-001,-7.899957968748748E-001,-2.859599047712806E-001,-7.896747120933048E-001,-2.861283093764828E-001,-7.867995135139950E-001,-2.891911768611735E-001,
5.450000000000000E+009,-7.899362039912583E-001,-2.838852666152734E-001,-7.589716069894412E-001,-2.885252701216126E-001,-7.948751835791087E-001,-2.821447921863574E-001,-7.935066693420633E-001,-2.806087963634791E-001,-7.931349814130608E-001,-2.808431477320270E-001,-7.902023073841206E-001,-2.840435680724589E-001,
5.455000000000000E+009,-7.935637138115146E-001,-2.768273457461478E-001,-7.635426887011722E-001,-2.820543720911408E-001,-7.987329333193474E-001,-2.744266134199412E-001,-7.973764867607935E-001,-2.730631457244067E-001,-7.969259012327702E-001,-2.734268150301654E-001,-7.939794925601639E-001,-2.769910645801973E-001,
5.460000000000000E+009,-7.972608717488909E-001,-2.705508629787609E-001,-7.678126137413027E-001,-2.761332899462891E-001,-8.023676706679128E-001,-2.674799532945067E-001,-8.009586650310825E-001,-2.662496766097367E-001,-8.005390727649911E-001,-2.666334468831434E-001,-7.976253274645450E-001,-2.705597618106225E-001,
5.465000000000000E+009,-7.999322315465638E-001,-2.647797429403358E-001,-7.708706262074282E-001,-2.710291266298677E-001,-8.047006671474172E-001,-2.609452674419768E-001,-8.033560584046765E-001,-2.599747324215229E-001,-8.028872057045563E-001,-2.604968475374007E-001,-8.002770463887388E-001,-2.648063288544916E-001,
5.470000000000000E+009,-8.041941096542844E-001,-2.578065376267509E-001,-7.756519292829897E-001,-2.647676419431306E-001,-8.086504328604317E-001,-2.535968492075356E-001,-8.074516820416332E-001,-2.526968015832873E-001,-8.069361245749691E-001,-2.533107558318786E-001,-8.045416821234238E-001,-2.577458375419163E-001,
5.475000000000000E+009,-8.071024526384366E-001,-2.504247243635945E-001,-7.792979805967716E-001,-2.579893353765870E-001,-8.111820424362151E-001,-2.457535239720022E-001,-8.099829175724564E-001,-2.449335416642253E-001,-8.094655168481816E-001,-2.457052787603372E-001,-8.074426025976795E-001,-2.504017993851269E-001,
5.480000000000000E+009,-8.121462334195156E-001,-2.426802505039056E-001,-7.849336787854007E-001,-2.506222083302307E-001,-8.158129988765003E-001,-2.376830787173692E-001,-8.147034559434517E-001,-2.371159593679086E-001,-8.141765992895768E-001,-2.379461103296755E-001,-8.125164557335182E-001,-2.426896740701595E-001,
5.485000000000000E+009,-8.159462432394724E-001,-2.363565409653111E-001,-7.892799206378176E-001,-2.444364306155778E-001,-8.192290607479389E-001,-2.310838073404477E-001,-8.182202981691782E-001,-2.305346728707529E-001,-8.177523461811627E-001,-2.314747411905804E-001,-8.163400033213510E-001,-2.362697544592930E-001,
5.490000000000000E+009,-8.200357326675346E-001,-2.282365584996986E-001,-7.935750115878297E-001,-2.365098351212311E-001,-8.227116710150950E-001,-2.226748214773627E-001,-8.218178101812169E-001,-2.222336301088679E-001,-8.214218180107024E-001,-2.233633218026133E-001,-8.203511404682480E-001,-2.281036477797025E-001,
5.495000000000000E+009,-8.235923186785625E-001,-2.192833554705742E-001,-7.973894642060854E-001,-2.279563060260010E-001,-8.257740957916818E-001,-2.135919423635133E-001,-8.250040695489054E-001,-2.131137688001452E-001,-8.248340978895353E-001,-2.143998436289638E-001,-8.240102375500304E-001,-2.191153922319055E-001,
