% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap2_copo1_0_1plstc_S21,im:cap2_copo1_0_1plstc_S21,re:cap2_copo1_0_5plstc_S21,im:cap2_copo1_0_5plstc_S21,re:cap2_copo1_1plstc_S21,im:cap2_copo1_1plstc_S21,
4.175000000000000E+009,6.966368044705296E-001,-5.689816082390486E-001,7.009094867376243E-001,-5.695510784288118E-001,7.006458289059229E-001,-5.723734997926432E-001,6.966907524370617E-001,-5.687912698902653E-001,
4.180000000000000E+009,6.916976861099923E-001,-5.747759253669280E-001,6.958393060748083E-001,-5.756616874062372E-001,6.955516501651113E-001,-5.783401083783326E-001,6.917541043876847E-001,-5.746453458059176E-001,
4.185000000000000E+009,6.861631124921797E-001,-5.804585541679814E-001,6.901757586596798E-001,-5.816407923600210E-001,6.898496042188849E-001,-5.841381652919705E-001,6.862813832424957E-001,-5.803740502993278E-001,
4.190000000000000E+009,6.813166946086006E-001,-5.859722110686114E-001,6.850366942093054E-001,-5.873319864195077E-001,6.847325578341577E-001,-5.897048318271416E-001,6.813699815211111E-001,-5.859040046322425E-001,
4.195000000000000E+009,6.763167708013207E-001,-5.910990313864348E-001,6.797281844139402E-001,-5.925969964569193E-001,6.795252597050092E-001,-5.949681281410789E-001,6.762936763483309E-001,-5.911005786378967E-001,
4.200000000000000E+009,6.708521506436151E-001,-5.962031776473244E-001,6.741163572437667E-001,-5.977349271978432E-001,6.739074627806607E-001,-6.000671687460331E-001,6.708591943033740E-001,-5.961493317041079E-001,
4.205000000000000E+009,6.654616085951761E-001,-6.018054848683911E-001,6.685548853154236E-001,-6.033451821632589E-001,6.683863391073649E-001,-6.057791103899658E-001,6.654647467500670E-001,-6.018203510075865E-001,
4.210000000000000E+009,6.603918584305785E-001,-6.075208720609058E-001,6.633588745743656E-001,-6.090931236334074E-001,6.630904359314641E-001,-6.115871646353829E-001,6.603864521619641E-001,-6.076370543231580E-001,
4.215000000000000E+009,6.557337465254864E-001,-6.135058589505097E-001,6.584536898320184E-001,-6.149156867922280E-001,6.580747846857573E-001,-6.174052795017800E-001,6.555504021811134E-001,-6.134493836269188E-001,
4.220000000000000E+009,6.497259572830841E-001,-6.191129197739682E-001,6.523307415837757E-001,-6.204403994931503E-001,6.518361932091861E-001,-6.228798003117287E-001,6.496638119583388E-001,-6.190175965124722E-001,
4.225000000000000E+009,6.434548016040280E-001,-6.252155035186172E-001,6.460592007601000E-001,-6.263897983227936E-001,6.455349359053264E-001,-6.287823769625529E-001,6.434954962204575E-001,-6.251304006183617E-001,
4.230000000000000E+009,6.371944692242078E-001,-6.301474619200480E-001,6.397180114944253E-001,-6.313054476078170E-001,6.392278159717192E-001,-6.337455282529397E-001,6.372327778745530E-001,-6.302418786121129E-001,
4.235000000000000E+009,6.312564246132760E-001,-6.351628937818683E-001,6.337102544600186E-001,-6.362524234201759E-001,6.330199637827438E-001,-6.387296016093288E-001,6.311060211702069E-001,-6.353982642263113E-001,
4.240000000000000E+009,6.252318641013246E-001,-6.400629484314940E-001,6.278259484704334E-001,-6.409156854411198E-001,6.269198073327449E-001,-6.432867563698909E-001,6.250931740518380E-001,-6.400731275193944E-001,
4.245000000000000E+009,6.185526804618926E-001,-6.451851100258100E-001,6.214685510254383E-001,-6.459621235725219E-001,6.204269957953177E-001,-6.480887252217574E-001,6.184218637655109E-001,-6.452458049918598E-001,
4.250000000000000E+009,6.137633437844585E-001,-6.500876026808875E-001,6.168987750422023E-001,-6.510663159631920E-001,6.159672985972505E-001,-6.530002858529085E-001,6.137672166142157E-001,-6.500930051735180E-001,
4.255000000000000E+009,6.077848896238662E-001,-6.548360204282642E-001,6.110025039702837E-001,-6.559641085389241E-001,6.101253424326866E-001,-6.578994736638786E-001,6.076480599354248E-001,-6.549153202138549E-001,
4.260000000000000E+009,6.020293859408590E-001,-6.600870777835756E-001,6.053121444809180E-001,-6.613849915245350E-001,6.043295152161428E-001,-6.632968779328856E-001,6.019785258742467E-001,-6.601309010974988E-001,
4.265000000000000E+009,5.961162448791858E-001,-6.643692753045294E-001,5.993373117863703E-001,-6.660034084279387E-001,5.984062008216403E-001,-6.676644305928028E-001,5.960388768068071E-001,-6.644722170483275E-001,
4.270000000000000E+009,5.908894635916276E-001,-6.690401003259330E-001,5.940129436757555E-001,-6.707877215685325E-001,5.931365305072278E-001,-6.724205782023943E-001,5.907576237314474E-001,-6.691031540739141E-001,
4.275000000000000E+009,5.842461913752564E-001,-6.737350541707018E-001,5.872460291793461E-001,-6.757278779320182E-001,5.863852832118971E-001,-6.773062288463984E-001,5.840816332318046E-001,-6.738619167521565E-001,
4.280000000000000E+009,5.781593671560897E-001,-6.784146437203786E-001,5.810291352671311E-001,-6.805643699368668E-001,5.801296010641787E-001,-6.820110197280440E-001,5.779976457220681E-001,-6.784818825269972E-001,
4.285000000000000E+009,5.721242982787224E-001,-6.821297418404804E-001,5.747019437838008E-001,-6.844170162395329E-001,5.739721662400255E-001,-6.858120417088980E-001,5.719993738150888E-001,-6.822622610651083E-001,
4.290000000000000E+009,5.658462620551139E-001,-6.869553782398624E-001,5.682017442813685E-001,-6.890988073545006E-001,5.675286070018996E-001,-6.905272727082988E-001,5.657303133294066E-001,-6.869423247577802E-001,
4.295000000000000E+009,5.604403270852375E-001,-6.911465135169129E-001,5.627289173148169E-001,-6.932640580181158E-001,5.620006513104864E-001,-6.947704723155586E-001,5.603023101363229E-001,-6.913156910261534E-001,
4.300000000000000E+009,5.539751448499588E-001,-6.955778500700053E-001,5.561294981072429E-001,-6.976576923507571E-001,5.551398151184558E-001,-6.991059083895034E-001,5.536042213653399E-001,-6.957030568068077E-001,
4.305000000000000E+009,5.484065209147082E-001,-6.998516637515353E-001,5.504475888148852E-001,-7.019184848802953E-001,5.495273147350168E-001,-7.030689013123046E-001,5.481618558499758E-001,-6.998084364438599E-001,
4.310000000000000E+009,5.424983270652841E-001,-7.037673298570711E-001,5.443826757874221E-001,-7.057571588177856E-001,5.435731042062043E-001,-7.069223941493839E-001,5.421769237581635E-001,-7.037083617304896E-001,
4.315000000000000E+009,5.364008834674454E-001,-7.072631230203353E-001,5.381883232702516E-001,-7.090696190448319E-001,5.373819384545926E-001,-7.102992639765933E-001,5.361985173784146E-001,-7.072199892152695E-001,
4.320000000000000E+009,5.301339082211100E-001,-7.117886269363508E-001,5.319805866648258E-001,-7.135487967870166E-001,5.308694175174645E-001,-7.147552814097613E-001,5.299170371293834E-001,-7.116920444570756E-001,
4.325000000000000E+009,5.243810891456890E-001,-7.160352011553722E-001,5.262091378494169E-001,-7.177951300001021E-001,5.250950537767422E-001,-7.186153524713819E-001,5.241924647973094E-001,-7.159076283513028E-001,
4.330000000000000E+009,5.189197416281479E-001,-7.197803442976277E-001,5.207110735992790E-001,-7.215783265236162E-001,5.197873773004721E-001,-7.222474326052255E-001,5.187343989940330E-001,-7.197166089836540E-001,
4.335000000000000E+009,5.137267679250682E-001,-7.241590270528285E-001,5.155629529517313E-001,-7.260389312412304E-001,5.146682363744094E-001,-7.265552285045434E-001,5.136208865565990E-001,-7.240760777837524E-001,
4.340000000000000E+009,5.079716439363448E-001,-7.281455420697374E-001,5.095838082985491E-001,-7.302093538597534E-001,5.089110017295484E-001,-7.304025414671052E-001,5.078165085957371E-001,-7.281122677111880E-001,
4.345000000000000E+009,5.011975909435752E-001,-7.329988227286203E-001,5.026663362107092E-001,-7.349359778369793E-001,5.022859596556447E-001,-7.350925718571209E-001,5.011136479305147E-001,-7.329841417065514E-001,
4.350000000000000E+009,4.952270117696521E-001,-7.369747683179787E-001,4.965104972431782E-001,-7.387329417332386E-001,4.963020522857869E-001,-7.388346019426834E-001,4.949824593534168E-001,-7.369757962167521E-001,
4.355000000000000E+009,4.878913179812093E-001,-7.416509199352928E-001,4.890499632117631E-001,-7.433428974200901E-001,4.891960358428129E-001,-7.434069664057000E-001,4.877856864802513E-001,-7.415966139132892E-001,
4.360000000000000E+009,4.813267518365634E-001,-7.464646775746739E-001,4.823228061382716E-001,-7.479022652729030E-001,4.828117840309084E-001,-7.481140755354031E-001,4.811553573620194E-001,-7.464336556065570E-001,
4.365000000000000E+009,4.739679469333138E-001,-7.507042292718900E-001,4.749239367455259E-001,-7.518819413764695E-001,4.756621382251163E-001,-7.523510166662988E-001,4.738553418629195E-001,-7.506793626497688E-001,
4.370000000000000E+009,4.667246247589812E-001,-7.548912645188388E-001,4.676278032953939E-001,-7.558130323393968E-001,4.685160745609784E-001,-7.566498100775140E-001,4.665580475777755E-001,-7.548812526704620E-001,
4.375000000000000E+009,4.597992073958228E-001,-7.588607663502276E-001,4.608375577594798E-001,-7.595507827953032E-001,4.618165128225318E-001,-7.605830923507370E-001,4.595571477663505E-001,-7.588474093261343E-001,
4.380000000000000E+009,4.517947299688904E-001,-7.623277040881062E-001,4.530906368950617E-001,-7.628158923375996E-001,4.539646898078170E-001,-7.641079731834500E-001,4.516758026080431E-001,-7.623121368427793E-001,
4.385000000000000E+009,4.446092008831588E-001,-7.657730839541067E-001,4.460037895757389E-001,-7.660696244867984E-001,4.468291159933860E-001,-7.675801930971489E-001,4.442638615043854E-001,-7.658155287860882E-001,
4.390000000000000E+009,4.365833414687452E-001,-7.697708574632896E-001,4.383206350841223E-001,-7.698927739413133E-001,4.390915901409079E-001,-7.716692162881922E-001,4.363916228572252E-001,-7.696114623807379E-001,
4.395000000000000E+009,4.290476915875174E-001,-7.727613581358100E-001,4.311960154936383E-001,-7.729264005314568E-001,4.318101728190007E-001,-7.747652098372669E-001,4.288482550410910E-001,-7.725892359307025E-001,
4.400000000000000E+009,4.213915994671655E-001,-7.750245028059118E-001,4.237963398101261E-001,-7.753493737334148E-001,4.242673822363710E-001,-7.773241852488310E-001,4.212596073137997E-001,-7.748801691987521E-001,
4.405000000000000E+009,4.147212415139614E-001,-7.784536589677531E-001,4.172833681586097E-001,-7.788258126067991E-001,4.175356194067827E-001,-7.809382468696139E-001,4.145677513036970E-001,-7.783399027449346E-001,
4.410000000000000E+009,4.075046136092746E-001,-7.801247880361921E-001,4.101964463562293E-001,-7.807220286148794E-001,4.103792877064586E-001,-7.827642833592363E-001,4.073841642056436E-001,-7.799853990744482E-001,
4.415000000000000E+009,4.006909837479847E-001,-7.828583874565138E-001,4.036383454812479E-001,-7.835844762716099E-001,4.036405283420348E-001,-7.857202543757916E-001,4.006038012953959E-001,-7.827571489938046E-001,
4.420000000000000E+009,3.931768325374028E-001,-7.846155713217277E-001,3.961727807500645E-001,-7.856090705190877E-001,3.960338357227750E-001,-7.876872747337548E-001,3.930887889019557E-001,-7.845861122456296E-001,
4.425000000000000E+009,3.866616346393578E-001,-7.871889830565113E-001,3.896694683446910E-001,-7.884298932535996E-001,3.893741052646557E-001,-7.904182896253188E-001,3.865489922174988E-001,-7.871735248055326E-001,
4.430000000000000E+009,3.794868091526116E-001,-7.901511376103462E-001,3.824503101677505E-001,-7.915938504329352E-001,3.822489824531949E-001,-7.934527399503939E-001,3.793816081930878E-001,-7.900965713527695E-001,
4.435000000000000E+009,3.727093781554856E-001,-7.924555253392147E-001,3.756189523111952E-001,-7.940690303206556E-001,3.753031740603817E-001,-7.959403703879313E-001,3.725936233546389E-001,-7.924922166813653E-001,
4.440000000000000E+009,3.654146629714288E-001,-7.946046004978582E-001,3.681954560864410E-001,-7.963361648650308E-001,3.678514809252071E-001,-7.980589592746176E-001,3.652536059637762E-001,-7.946183673822672E-001,
4.445000000000000E+009,3.580600173832601E-001,-7.964981657026472E-001,3.608037452325128E-001,-7.982844052203649E-001,3.605824070374935E-001,-7.999433930667836E-001,3.579031422165815E-001,-7.964521937569068E-001,
4.450000000000000E+009,3.513187255535477E-001,-7.984024922444607E-001,3.540442886568805E-001,-8.003078013003856E-001,3.538026445836349E-001,-8.021213283792837E-001,3.511026453311469E-001,-7.983926916712599E-001,
4.455000000000000E+009,3.449715405508518E-001,-7.999312967566450E-001,3.475918425044644E-001,-8.019478266090114E-001,3.473119091392792E-001,-8.036771745434301E-001,3.446797961392325E-001,-7.998893655027881E-001,
4.460000000000000E+009,3.380479798338890E-001,-8.018777041125077E-001,3.407056413868810E-001,-8.039840808634247E-001,3.404386862614577E-001,-8.056195159406602E-001,3.378459043965861E-001,-8.017575686835514E-001,
4.465000000000000E+009,3.315688072100996E-001,-8.039284855367161E-001,3.339649110545739E-001,-8.062853575034980E-001,3.339791623880809E-001,-8.079601525198343E-001,3.314417536664194E-001,-8.039248046123521E-001,
4.470000000000000E+009,3.248751715571802E-001,-8.063853042120350E-001,3.269147285524740E-001,-8.086955596351112E-001,3.269673648783342E-001,-8.105016078009646E-001,3.245349760670352E-001,-8.063367895156711E-001,
4.475000000000000E+009,3.173912454117633E-001,-8.091144409232443E-001,3.192894219546989E-001,-8.112086963725143E-001,3.194045549698082E-001,-8.133935315226344E-001,3.172605466733785E-001,-8.090248496388823E-001,
4.480000000000000E+009,3.107839102328723E-001,-8.113342105807784E-001,3.127132893305814E-001,-8.132444545485931E-001,3.126327245810401E-001,-8.156702032290557E-001,3.105522416276901E-001,-8.112992097442789E-001,
4.485000000000000E+009,3.038123037274386E-001,-8.133163345848039E-001,3.057698383189502E-001,-8.153167204677051E-001,3.054063353360175E-001,-8.177819133939741E-001,3.036035924904718E-001,-8.132818869515235E-001,
4.490000000000000E+009,2.970524053596722E-001,-8.150969292601782E-001,2.987872978394512E-001,-8.170728351384041E-001,2.983312616283925E-001,-8.195844058279210E-001,2.966438217100261E-001,-8.150332784190000E-001,
4.495000000000000E+009,2.891313221004321E-001,-8.168630976138641E-001,2.907410610880050E-001,-8.186428838354890E-001,2.901579252238489E-001,-8.211843339687259E-001,2.887511661743120E-001,-8.167278822939813E-001,
4.500000000000000E+009,2.811886234819926E-001,-8.182859699454577E-001,2.828829407562697E-001,-8.198030809267832E-001,2.821822613871399E-001,-8.223894864070008E-001,2.808282289068969E-001,-8.180278227298518E-001,
4.505000000000000E+009,2.736122539260811E-001,-8.195247252781952E-001,2.754447490243140E-001,-8.209012673840868E-001,2.745188854255624E-001,-8.235891064009466E-001,2.733060217995679E-001,-8.192470072460169E-001,
4.510000000000000E+009,2.668247295886757E-001,-8.205765672544607E-001,2.689453519237944E-001,-8.219124343957539E-001,2.676938118922563E-001,-8.245162851514606E-001,2.665650982685223E-001,-8.202911968230565E-001,
4.515000000000000E+009,2.598535047779253E-001,-8.216948324878084E-001,2.622733983409040E-001,-8.230492592628410E-001,2.608013029851901E-001,-8.254600217211299E-001,2.595858243196622E-001,-8.213467359287927E-001,
4.520000000000000E+009,2.521163198127147E-001,-8.226776372589697E-001,2.547196193406889E-001,-8.239890013245144E-001,2.532250253435209E-001,-8.263844151177667E-001,2.519324461152517E-001,-8.222462773338632E-001,
4.525000000000000E+009,2.458523268892319E-001,-8.236219129316078E-001,2.486908957295225E-001,-8.250687504027706E-001,2.471044243809562E-001,-8.274167419983829E-001,2.458022996987040E-001,-8.232044918220315E-001,
4.530000000000000E+009,2.392303726822398E-001,-8.243478759719044E-001,2.421699535770128E-001,-8.260925151890646E-001,2.403523695123651E-001,-8.283724465188138E-001,2.391929141024476E-001,-8.240164353144490E-001,
4.535000000000000E+009,2.334841110872950E-001,-8.253088398233875E-001,2.364371596622544E-001,-8.272659142543678E-001,2.344829927107343E-001,-8.293162851560436E-001,2.333798221521284E-001,-8.249595498430458E-001,
4.540000000000000E+009,2.260932020531221E-001,-8.273866043967921E-001,2.291738006946104E-001,-8.295003080172899E-001,2.271013833304642E-001,-8.313833666191852E-001,2.261383202011389E-001,-8.269830905859441E-001,
4.545000000000000E+009,2.203675676331422E-001,-8.288210940152757E-001,2.235072785655863E-001,-8.312694289761380E-001,2.213364982143290E-001,-8.328730545267373E-001,2.203533918433188E-001,-8.285058183314276E-001,
4.550000000000000E+009,2.133325985495837E-001,-8.302070101112592E-001,2.164495924555605E-001,-8.329641612960856E-001,2.142997214836500E-001,-8.342809643118925E-001,2.135294206797043E-001,-8.297715199454303E-001,
4.555000000000000E+009,2.066648784538881E-001,-8.308146270871033E-001,2.096915805428340E-001,-8.339063538505929E-001,2.075304589270220E-001,-8.350040981777336E-001,2.067914938448962E-001,-8.305421834423789E-001,
4.560000000000000E+009,2.001501623592671E-001,-8.323969956678692E-001,2.031409849902660E-001,-8.357755538384690E-001,2.010601395839924E-001,-8.366216195960381E-001,2.004853220640700E-001,-8.321575888018713E-001,
