% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,
4.300000000000000E+009,5.423723459243774E-001,-7.009616494178772E-001,5.365492094419418E-001,-7.012678691487653E-001,5.402319431304932E-001,-7.035253047943115E-001,5.407254278564455E-001,-7.004900238037112E-001,
4.305000000000000E+009,5.368377566337585E-001,-7.050930857658386E-001,5.309883918365002E-001,-7.056425007305783E-001,5.346536040306091E-001,-7.076745629310608E-001,5.352991241073609E-001,-7.046217020606995E-001,
4.310000000000000E+009,5.316173434257507E-001,-7.088837623596191E-001,5.253186913524877E-001,-7.096748290548824E-001,5.289397835731506E-001,-7.115904688835144E-001,5.298318301391604E-001,-7.084856934356691E-001,
4.315000000000000E+009,5.258233547210693E-001,-7.130460143089294E-001,5.192817577742038E-001,-7.138530331148015E-001,5.232826471328735E-001,-7.156254053115845E-001,5.242193833541871E-001,-7.125570734024048E-001,
4.320000000000000E+009,5.194023847579956E-001,-7.163732051849365E-001,5.127201817843051E-001,-7.173685845730918E-001,5.166587829589844E-001,-7.192956209182739E-001,5.178017537879945E-001,-7.160528496932985E-001,
4.325000000000000E+009,5.140136480331421E-001,-7.201349735260010E-001,5.071651949369843E-001,-7.211513317693264E-001,5.110675692558289E-001,-7.230467200279236E-001,5.123983978843689E-001,-7.198056080818177E-001,
4.330000000000000E+009,5.088032484054565E-001,-7.236500382423401E-001,5.013457346045048E-001,-7.248088449873597E-001,5.055747628211975E-001,-7.264752984046936E-001,5.069561289405824E-001,-7.233081987380983E-001,
4.335000000000000E+009,5.029052495956421E-001,-7.278273105621338E-001,4.954472657376109E-001,-7.288190887424854E-001,4.997429549694061E-001,-7.306277155876160E-001,5.014010861015321E-001,-7.275546324157717E-001,
4.340000000000000E+009,4.973641633987427E-001,-7.314815521240234E-001,4.896302434045835E-001,-7.324709387015429E-001,4.941613078117371E-001,-7.341605424880981E-001,4.959012457752228E-001,-7.314153803634644E-001,
4.345000000000000E+009,4.921070635318756E-001,-7.356493473052979E-001,4.838346130791139E-001,-7.364477864235394E-001,4.886961579322815E-001,-7.381856441497803E-001,4.902962533569337E-001,-7.357079668426515E-001,
4.350000000000000E+009,4.862635135650635E-001,-7.404841184616089E-001,4.778990297227448E-001,-7.408973791320117E-001,4.826422035694122E-001,-7.430183291435242E-001,4.842600054073334E-001,-7.405169908714295E-001,
4.355000000000000E+009,4.799992740154266E-001,-7.450044751167297E-001,4.716186800534536E-001,-7.452575280302015E-001,4.764569401741028E-001,-7.476832866668701E-001,4.781897873497010E-001,-7.450298354911805E-001,
4.360000000000000E+009,4.737921953201294E-001,-7.500160932540894E-001,4.652600720930067E-001,-7.499455245603030E-001,4.700193703174591E-001,-7.523798346519470E-001,4.717956076812745E-001,-7.500334814453127E-001,
4.365000000000000E+009,4.668035805225372E-001,-7.545471191406250E-001,4.581761172478467E-001,-7.543470307091247E-001,4.630561172962189E-001,-7.570580840110779E-001,4.646990545082093E-001,-7.546358727073672E-001,
4.370000000000000E+009,4.594556689262390E-001,-7.592705488204956E-001,4.509394335189398E-001,-7.587269289992156E-001,4.554673433303833E-001,-7.617233991622925E-001,4.573029788494111E-001,-7.593839335823061E-001,
4.375000000000000E+009,4.520280659198761E-001,-7.635192871093750E-001,4.436111188167540E-001,-7.629838327457206E-001,4.479311704635620E-001,-7.660573124885559E-001,4.495617046737672E-001,-7.638674159622194E-001,
4.380000000000000E+009,4.439266026020050E-001,-7.676205635070801E-001,4.353602525025726E-001,-7.668194905600121E-001,4.396906495094299E-001,-7.701154351234436E-001,4.413170984077455E-001,-7.676565005493167E-001,
4.385000000000000E+009,4.358527064323425E-001,-7.711426615715027E-001,4.275077441338878E-001,-7.701620966339134E-001,4.316132962703705E-001,-7.732203602790833E-001,4.330395222282411E-001,-7.710400443077088E-001,
4.390000000000000E+009,4.280925095081329E-001,-7.742504477500916E-001,4.196947005988792E-001,-7.731289920410986E-001,4.238428473472595E-001,-7.761324048042297E-001,4.251667234420777E-001,-7.740151655387880E-001,
4.395000000000000E+009,4.200980663299561E-001,-7.768960595130920E-001,4.120421804517315E-001,-7.758603654751699E-001,4.159031808376312E-001,-7.790310978889465E-001,4.173667611694337E-001,-7.766768112945558E-001,
4.400000000000000E+009,4.116786122322083E-001,-7.792493104934692E-001,4.039270884916431E-001,-7.780867061632988E-001,4.075354039669037E-001,-7.812889218330383E-001,4.090465935325623E-001,-7.788637988662722E-001,
4.405000000000000E+009,4.047322273254395E-001,-7.811352610588074E-001,3.970422964566298E-001,-7.800481264139211E-001,4.007071852684021E-001,-7.829302549362183E-001,4.022021278190613E-001,-7.807993805694581E-001,
4.410000000000000E+009,3.972052335739136E-001,-7.827724218368530E-001,3.895201684477916E-001,-7.818168955990268E-001,3.932197093963623E-001,-7.846136689186096E-001,3.945247729110719E-001,-7.825050382232670E-001,
4.415000000000000E+009,3.901243507862091E-001,-7.841863036155701E-001,3.826068219576437E-001,-7.833680288371513E-001,3.862969279289246E-001,-7.862266898155212E-001,3.874050188922883E-001,-7.839018239402773E-001,
4.420000000000000E+009,3.842062056064606E-001,-7.855817079544067E-001,3.766045528912894E-001,-7.848928942439519E-001,3.801893591880798E-001,-7.878420352935791E-001,3.812614171600343E-001,-7.852528701972964E-001,
4.425000000000000E+009,3.782249689102173E-001,-7.871394753456116E-001,3.706778226460127E-001,-7.864365958079140E-001,3.741537332534790E-001,-7.892574071884155E-001,3.754345891952516E-001,-7.865197978401186E-001,
4.430000000000000E+009,3.722556829452515E-001,-7.893041372299194E-001,3.646662511877454E-001,-7.887058362178950E-001,3.682477176189423E-001,-7.914775013923645E-001,3.696484259891511E-001,-7.886114534378055E-001,
4.435000000000000E+009,3.664371967315674E-001,-7.915608286857605E-001,3.588549542825612E-001,-7.911704598206983E-001,3.621559441089630E-001,-7.941516041755676E-001,3.636243257713319E-001,-7.911580937767030E-001,
4.440000000000000E+009,3.605455458164215E-001,-7.940528988838196E-001,3.525696100614719E-001,-7.937854922012447E-001,3.556260168552399E-001,-7.967264056205750E-001,3.574814584732057E-001,-7.934712157440187E-001,
4.445000000000000E+009,3.540499806404114E-001,-7.967571020126343E-001,3.461389490589202E-001,-7.963586243779025E-001,3.490477502346039E-001,-7.992286086082459E-001,3.511968438625336E-001,-7.958563781356813E-001,
4.450000000000000E+009,3.477946817874908E-001,-7.990866303443909E-001,3.396438752420822E-001,-7.988345841230127E-001,3.424589037895203E-001,-8.014464378356934E-001,3.448914040470125E-001,-7.982641072463991E-001,
4.455000000000000E+009,3.410642147064209E-001,-8.017073273658752E-001,3.325896203203979E-001,-8.013736270953752E-001,3.354116082191467E-001,-8.037253022193909E-001,3.380033265686036E-001,-8.007546986198428E-001,
4.460000000000000E+009,3.341704308986664E-001,-8.041704893112183E-001,3.258403778465671E-001,-8.036398303886526E-001,3.286176323890686E-001,-8.059140443801880E-001,3.313457195568085E-001,-8.029674611854555E-001,
4.465000000000000E+009,3.280124962329865E-001,-8.063449859619141E-001,3.194295948409346E-001,-8.059107783853511E-001,3.222734332084656E-001,-8.079011440277100E-001,3.252617035961151E-001,-8.051163855934145E-001,
4.470000000000000E+009,3.208363354206085E-001,-8.091217875480652E-001,3.121932568510221E-001,-8.084972165035819E-001,3.150465488433838E-001,-8.102139234542847E-001,3.182571943759919E-001,-8.076712855148316E-001,
4.475000000000000E+009,3.146644830703735E-001,-8.117545843124390E-001,3.055489574911882E-001,-8.110403260960800E-001,3.087243437767029E-001,-8.125577569007874E-001,3.120324439239502E-001,-8.104217829513550E-001,
4.480000000000000E+009,3.076456189155579E-001,-8.140307664871216E-001,2.986014919769041E-001,-8.132695814074549E-001,3.019882738590241E-001,-8.149289488792419E-001,3.051253513717652E-001,-8.129919023132326E-001,
4.485000000000000E+009,3.014739155769348E-001,-8.162668943405151E-001,2.922673208550679E-001,-8.155369205889980E-001,2.954910695552826E-001,-8.172279596328735E-001,2.986140179634094E-001,-8.152108907890321E-001,
4.490000000000000E+009,2.945989072322846E-001,-8.192082643508911E-001,2.850099298261913E-001,-8.181471738284032E-001,2.886055409908295E-001,-8.196618556976318E-001,2.917312366390228E-001,-8.178848689270022E-001,
4.495000000000000E+009,2.875291705131531E-001,-8.219355344772339E-001,2.781402746371215E-001,-8.204831363225046E-001,2.819083333015442E-001,-8.222371935844421E-001,2.848944611740113E-001,-8.204507425117495E-001,
4.500000000000000E+009,2.798334956169128E-001,-8.240202665328980E-001,2.703207376789018E-001,-8.224335018730227E-001,2.743115425109863E-001,-8.241392374038696E-001,2.771369549369813E-001,-8.225430771827700E-001,
4.505000000000000E+009,2.729283273220062E-001,-8.268579840660095E-001,2.634092324813449E-001,-8.251310110444792E-001,2.671930193901062E-001,-8.268981575965881E-001,2.703453707790375E-001,-8.253430575561527E-001,
4.510000000000000E+009,2.649365067481995E-001,-8.291518688201904E-001,2.556088630026774E-001,-8.271697639414365E-001,2.595295011997223E-001,-8.289747834205627E-001,2.624334526824952E-001,-8.275162285232546E-001,
4.515000000000000E+009,2.572134435176849E-001,-8.313496112823486E-001,2.477538003861892E-001,-8.291466633656289E-001,2.518150210380554E-001,-8.311831355094910E-001,2.547352613830567E-001,-8.294484943008424E-001,
4.520000000000000E+009,2.494944036006928E-001,-8.329725265502930E-001,2.401911962984276E-001,-8.304245296417806E-001,2.441010624170303E-001,-8.326396346092224E-001,2.472805369758606E-001,-8.309995267295840E-001,
4.525000000000000E+009,2.412717193365097E-001,-8.345757126808167E-001,2.323784415344273E-001,-8.318030825944389E-001,2.363658249378204E-001,-8.341054916381836E-001,2.395131794261933E-001,-8.326071168899537E-001,
4.530000000000000E+009,2.334222644567490E-001,-8.353637456893921E-001,2.246379928826970E-001,-8.327637986513742E-001,2.284359931945801E-001,-8.351638913154602E-001,2.316658300781251E-001,-8.338908899688723E-001,
4.535000000000000E+009,2.259575724601746E-001,-8.355357646942139E-001,2.174172941963067E-001,-8.332553174178923E-001,2.214149534702301E-001,-8.354542851448059E-001,2.242853972959519E-001,-8.344370956420899E-001,
4.540000000000000E+009,2.194792628288269E-001,-8.366631269454956E-001,2.108032302323400E-001,-8.343240292354835E-001,2.146490216255188E-001,-8.365856409072876E-001,2.175035900640488E-001,-8.355360299873355E-001,
4.545000000000000E+009,2.129196822643280E-001,-8.378757238388062E-001,2.039156727445183E-001,-8.352811314515598E-001,2.078054696321487E-001,-8.373882174491882E-001,2.105981689310074E-001,-8.364889704322818E-001,
4.550000000000000E+009,2.063593566417694E-001,-8.391457796096802E-001,1.974727494948730E-001,-8.364891014366557E-001,2.013496011495590E-001,-8.387087583541870E-001,2.041001752901078E-001,-8.376412837982180E-001,
4.555000000000000E+009,1.995232552289963E-001,-8.406162261962891E-001,1.907785614401205E-001,-8.379083646952499E-001,1.946059763431549E-001,-8.400760889053345E-001,1.976029159545898E-001,-8.391539102363588E-001,
4.560000000000000E+009,1.918722093105316E-001,-8.423048853874207E-001,1.832952102396483E-001,-8.396664807345616E-001,1.874261200428009E-001,-8.417488336563110E-001,1.901322066402436E-001,-8.409359064102175E-001,
4.565000000000000E+009,1.847020983695984E-001,-8.432680368423462E-001,1.760512408016517E-001,-8.403595464143832E-001,1.799674332141876E-001,-8.426638245582581E-001,1.828553824138642E-001,-8.417286681747439E-001,
4.570000000000000E+009,1.771878302097321E-001,-8.442497849464417E-001,1.687820058330004E-001,-8.414749357983269E-001,1.726421415805817E-001,-8.437318205833435E-001,1.754260980606079E-001,-8.429046028327943E-001,
4.575000000000000E+009,1.699180305004120E-001,-8.452805876731873E-001,1.616645396224373E-001,-8.424861566570402E-001,1.654816567897797E-001,-8.447840213775635E-001,1.681609030437470E-001,-8.439491686630251E-001,
4.580000000000000E+009,1.623686552047730E-001,-8.462135195732117E-001,1.542899549898250E-001,-8.436374415207392E-001,1.582548022270203E-001,-8.457727432250977E-001,1.608244351768494E-001,-8.450238627815249E-001,
4.585000000000000E+009,1.548533737659454E-001,-8.466383814811707E-001,1.466727052136916E-001,-8.442777299594295E-001,1.512045562267304E-001,-8.466364145278931E-001,1.532515647602082E-001,-8.457319686126712E-001,
4.590000000000000E+009,1.476132422685623E-001,-8.474662899971008E-001,1.393988903367013E-001,-8.452799866017809E-001,1.438902765512466E-001,-8.477629423141480E-001,1.458959061861038E-001,-8.465687384986880E-001,
4.595000000000000E+009,1.402531266212463E-001,-8.479802608489990E-001,1.318833060220408E-001,-8.458161033383713E-001,1.363717168569565E-001,-8.482229709625244E-001,1.384695028877259E-001,-8.469661691474916E-001,
4.600000000000000E+009,1.331556737422943E-001,-8.488993048667908E-001,1.246319576711972E-001,-8.468059767244717E-001,1.291323006153107E-001,-8.495696783065796E-001,1.314552493190765E-001,-8.480181537246705E-001,
4.605000000000000E+009,1.262295693159103E-001,-8.490739464759827E-001,1.175711053864509E-001,-8.471270777312587E-001,1.219856590032578E-001,-8.499301075935364E-001,1.244336970090866E-001,-8.484009362030032E-001,
4.610000000000000E+009,1.192213669419289E-001,-8.493710160255432E-001,1.106303081854717E-001,-8.473980589130447E-001,1.151109039783478E-001,-8.501727581024170E-001,1.174523101425171E-001,-8.486355055046083E-001,
4.615000000000000E+009,1.126302033662796E-001,-8.498767614364624E-001,1.036402031691096E-001,-8.481392353354003E-001,1.080738604068756E-001,-8.510220050811768E-001,1.107208124494553E-001,-8.493880981254580E-001,
4.620000000000000E+009,1.060528010129929E-001,-8.511382341384888E-001,9.662657884854410E-002,-8.496151202487208E-001,1.013733744621277E-001,-8.524699807167053E-001,1.039184766364098E-001,-8.507573490715028E-001,
4.625000000000000E+009,9.944045543670654E-002,-8.526260852813721E-001,8.967178408631762E-002,-8.508125908193434E-001,9.419395029544830E-002,-8.539375066757202E-001,9.722089442253115E-002,-8.521820426559451E-001,
4.630000000000000E+009,9.232033044099808E-002,-8.536676168441773E-001,8.223466464780502E-002,-8.517843387468399E-001,8.667165786027908E-002,-8.552578687667847E-001,8.982671488285066E-002,-8.533858200645449E-001,
4.635000000000000E+009,8.500251919031143E-002,-8.553058505058289E-001,7.481110341409043E-002,-8.531789849611462E-001,7.915300875902176E-002,-8.566287755966187E-001,8.233661180257799E-002,-8.550154784011842E-001,
4.640000000000000E+009,7.743502408266068E-002,-8.568556308746338E-001,6.676769978741552E-002,-8.545662759272299E-001,7.111106067895889E-002,-8.580822348594666E-001,7.430403641700745E-002,-8.564879296684267E-001,
4.645000000000000E+009,6.883157789707184E-002,-8.582118153572083E-001,5.814546606200915E-002,-8.557706016240110E-001,6.230790168046951E-002,-8.593633770942688E-001,6.551797080039978E-002,-8.576368172073366E-001,
4.650000000000000E+009,5.977105349302292E-002,-8.591320514678955E-001,4.895283616057538E-002,-8.565339918708921E-001,5.286404490470886E-002,-8.601663708686829E-001,5.651719393491746E-002,-8.582679543685916E-001,
4.655000000000000E+009,5.050475522875786E-002,-8.593655824661255E-001,3.964708445515842E-002,-8.564492894825045E-001,4.371884465217590E-002,-8.601146340370178E-001,4.737959210515023E-002,-8.583040225791931E-001,
4.660000000000000E+009,4.194808751344681E-002,-8.590784668922424E-001,3.083805893185026E-002,-8.559657925343477E-001,3.480748087167740E-002,-8.600113987922669E-001,3.866536226272584E-002,-8.578544708251955E-001,
4.665000000000000E+009,3.301018103957176E-002,-8.581642508506775E-001,2.166545804348331E-002,-8.547083939440385E-001,2.552379295229912E-002,-8.588936328887940E-001,2.989441993653775E-002,-8.566646161651613E-001,
4.670000000000000E+009,2.487253397703171E-002,-8.565688133239746E-001,1.328853331761013E-002,-8.527681528173938E-001,1.699706166982651E-002,-8.568708896636963E-001,2.169150730013848E-002,-8.548487308502198E-001,
4.675000000000000E+009,1.734591461718082E-002,-8.545752763748169E-001,5.777569595087004E-003,-8.507319551444450E-001,8.988046087324619E-003,-8.549478650093079E-001,1.435912203639746E-002,-8.528811588859561E-001,
4.680000000000000E+009,9.229348972439766E-003,-8.532457351684570E-001,-2.697747829447430E-003,-8.491481889650778E-001,4.724580794572830E-004,-8.533116579055786E-001,6.316808773279193E-003,-8.515852400970460E-001,
4.685000000000000E+009,1.360742375254631E-003,-8.515740036964417E-001,-1.073164479606833E-002,-8.468793154526497E-001,-7.652863860130310E-003,-8.507150411605835E-001,-1.632626358866692E-003,-8.496263352394107E-001,
