% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
2.495000000000000E+009,-5.962293797648743E-001,6.502008496391786E-001,-5.350019437024441E-001,7.732236893650918E-001,-5.787372589111328E-001,7.054376602172852E-001,-5.754565262985231E-001,7.228935802268983E-001,-5.961783325195313E-001,6.500708172798159E-001,
2.500000000000000E+009,-5.895489809376588E-001,6.670656157058047E-001,-5.289549246099993E-001,7.787756445826917E-001,-5.714067220687866E-001,7.170473933219910E-001,-5.674285062026979E-001,7.327807985877993E-001,-5.896042352676393E-001,6.669726737976075E-001,
2.505000000000000E+009,-5.762952614518799E-001,6.738944084912477E-001,-5.171384615846901E-001,7.753784200428838E-001,-5.575491786003113E-001,7.192434668540955E-001,-5.535174268531801E-001,7.332085379409791E-001,-5.762816267967225E-001,6.738133822441103E-001,
2.510000000000000E+009,-5.691450817162842E-001,6.876356046275393E-001,-5.114657068929045E-001,7.809147600102553E-001,-5.506446957588196E-001,7.289565205574036E-001,-5.459953586006165E-001,7.414841217994691E-001,-5.692180562973024E-001,6.875561457633973E-001,
2.515000000000000E+009,-5.616245778931154E-001,7.019048147962159E-001,-5.046743283651130E-001,7.876683267481657E-001,-5.428970456123352E-001,7.398685216903687E-001,-5.380615316200258E-001,7.511808277893068E-001,-5.614796827316285E-001,7.018663641929628E-001,
2.520000000000000E+009,-5.537626823834352E-001,7.141569205324283E-001,-4.983531588901604E-001,7.932428587531266E-001,-5.355559587478638E-001,7.486487030982971E-001,-5.304287351608278E-001,7.591654362297060E-001,-5.537682473182679E-001,7.140236471176149E-001,
2.525000000000000E+009,-5.458168913067201E-001,7.246669617406070E-001,-4.917490398629416E-001,7.980924799730800E-001,-5.280945301055908E-001,7.564648985862732E-001,-5.225915038108826E-001,7.659296356964114E-001,-5.459098036766052E-001,7.245321665763856E-001,
2.530000000000000E+009,-5.386712838342102E-001,7.346442819675784E-001,-4.858105423220827E-001,8.030526051463712E-001,-5.207081437110901E-001,7.642802000045776E-001,-5.156744707870485E-001,7.727785721397402E-001,-5.386268717765809E-001,7.346419151306154E-001,
2.535000000000000E+009,-5.311584340653870E-001,7.427531374445680E-001,-4.800418668818692E-001,8.070165732928557E-001,-5.138809680938721E-001,7.703616619110107E-001,-5.086302121734621E-001,7.780611939048769E-001,-5.310729539871216E-001,7.425995500564577E-001,
2.540000000000000E+009,-5.228479586480714E-001,7.509639396985048E-001,-4.731606912216017E-001,8.111179468666186E-001,-5.061769485473633E-001,7.765470743179321E-001,-5.009752539634707E-001,7.838305582237244E-001,-5.229352140426636E-001,7.508034818649293E-001,
2.545000000000000E+009,-5.147637253557497E-001,7.587208956554324E-001,-4.660123198596943E-001,8.146074132474735E-001,-4.985347688198090E-001,7.825561165809631E-001,-4.931791247653962E-001,7.889066481208803E-001,-5.147819415092469E-001,7.586078682899478E-001,
2.550000000000000E+009,-5.073174795083253E-001,7.673713410094850E-001,-4.599238948654162E-001,8.200097532325574E-001,-4.914135336875916E-001,7.898955345153809E-001,-4.860755213260651E-001,7.955219697952273E-001,-5.073404253959656E-001,7.672858871459962E-001,
2.555000000000000E+009,-4.995889854459901E-001,7.753980096861391E-001,-4.533252529365328E-001,8.250670989312816E-001,-4.838421046733856E-001,7.963594198226929E-001,-4.787917829418183E-001,8.015582917594911E-001,-4.996446789264680E-001,7.753095709800721E-001,
2.560000000000000E+009,-4.917277801528871E-001,7.829670200110477E-001,-4.465767379615747E-001,8.296562662654581E-001,-4.764877557754517E-001,8.026289939880371E-001,-4.716677048492433E-001,8.075877716445923E-001,-4.917984193801882E-001,7.829721841812136E-001,
2.565000000000000E+009,-4.829760945345186E-001,7.924576365420413E-001,-4.389593356499637E-001,8.361214672762771E-001,-4.680805802345276E-001,8.108168840408325E-001,-4.634205632877351E-001,8.153500229835512E-001,-4.830802846431733E-001,7.924216926574708E-001,
2.570000000000000E+009,-4.751408601508332E-001,8.010719483208498E-001,-4.319403830541275E-001,8.420854416660651E-001,-4.607555568218231E-001,8.181819915771484E-001,-4.557758560180665E-001,8.223417142486574E-001,-4.751528668403626E-001,8.009461024284366E-001,
2.575000000000000E+009,-4.663667710370485E-001,8.095858437849428E-001,-4.240695418439194E-001,8.481915307592240E-001,-4.519779384136200E-001,8.255375027656555E-001,-4.473502836608887E-001,8.294770663070681E-001,-4.663602242469789E-001,8.096333718299867E-001,
2.580000000000000E+009,-4.577606465038698E-001,8.177293865744020E-001,-4.168332013262481E-001,8.541462205668954E-001,-4.439846575260162E-001,8.326372504234314E-001,-4.393545459461213E-001,8.362965625000003E-001,-4.577389766216279E-001,8.177449083328249E-001,
2.585000000000000E+009,-4.484131081675660E-001,8.245720424877201E-001,-4.085373817771435E-001,8.588566679945792E-001,-4.352432787418366E-001,8.386688232421875E-001,-4.306315887451173E-001,8.420363188934327E-001,-4.485361153125764E-001,8.245714571952822E-001,
2.590000000000000E+009,-4.395717536948854E-001,8.314277110579775E-001,-4.005048227590402E-001,8.636854667496252E-001,-4.265441894531250E-001,8.445810079574585E-001,-4.221641948032380E-001,8.476597022819521E-001,-4.396617503166200E-001,8.313311704635622E-001,
2.595000000000000E+009,-4.308178961003816E-001,8.372411075348269E-001,-3.928374003969032E-001,8.676824110173815E-001,-4.183260202407837E-001,8.497377038002014E-001,-4.138783224487306E-001,8.525504489707949E-001,-4.308537215232849E-001,8.371872387886049E-001,
2.600000000000000E+009,-4.222057405250459E-001,8.436281829089357E-001,-3.852141718386760E-001,8.724475245954594E-001,-4.101889133453369E-001,8.554331064224243E-001,-4.056484100341797E-001,8.579051693153385E-001,-4.221805075168610E-001,8.435666489601137E-001,
2.605000000000000E+009,-4.130814582420533E-001,8.488174536756289E-001,-3.770126990637731E-001,8.762148439039071E-001,-4.009861648082733E-001,8.598605990409851E-001,-3.968780327606202E-001,8.623914418029788E-001,-4.131341677188875E-001,8.488552131652835E-001,
2.610000000000000E+009,-4.048175075167055E-001,8.546517157459597E-001,-3.697774505081921E-001,8.805399711581141E-001,-3.931990861892700E-001,8.651986718177795E-001,-3.891661890697480E-001,8.673355058288577E-001,-4.048055240631105E-001,8.546741302490236E-001,
2.615000000000000E+009,-3.954636697038545E-001,8.602764313323246E-001,-3.612969088618172E-001,8.847263276687576E-001,-3.846222758293152E-001,8.700941205024719E-001,-3.804276362323762E-001,8.722053774261476E-001,-3.955006863594056E-001,8.603036478042604E-001,
2.620000000000000E+009,-3.873294382941376E-001,8.662944506403567E-001,-3.539774440820691E-001,8.893675820238616E-001,-3.769894242286682E-001,8.756045699119568E-001,-3.727576410961151E-001,8.775145134353640E-001,-3.874368363857270E-001,8.662386699676514E-001,
2.625000000000000E+009,-3.792153413634919E-001,8.714028199053835E-001,-3.469949975277373E-001,8.935627133462359E-001,-3.689005076885223E-001,8.802766799926758E-001,-3.650165426349640E-001,8.820310036849979E-001,-3.793796543598176E-001,8.713969886779788E-001,
2.630000000000000E+009,-3.707924206424287E-001,8.773306903684696E-001,-3.394638250309711E-001,8.986569680809283E-001,-3.609746098518372E-001,8.857484459877014E-001,-3.569184807109833E-001,8.874957244300845E-001,-3.708558841228486E-001,8.772956318855287E-001,
2.635000000000000E+009,-3.612366879580964E-001,8.828426227395755E-001,-3.306757841481230E-001,9.031920133390268E-001,-3.516942858695984E-001,8.907084465026856E-001,-3.478953676319123E-001,8.924891952705385E-001,-3.612242867469788E-001,8.828167211532596E-001,
2.640000000000000E+009,-3.540855986745881E-001,8.873600030455507E-001,-3.240218178350726E-001,9.067065199665182E-001,-3.444520235061646E-001,8.948997855186462E-001,-3.410086589813233E-001,8.964432734298706E-001,-3.541650037288666E-001,8.872157261848451E-001,
2.645000000000000E+009,-3.448839462233643E-001,8.913872855377079E-001,-3.154675145320817E-001,9.099432678896329E-001,-3.358285725116730E-001,8.988132476806641E-001,-3.319339615631105E-001,9.001353453254702E-001,-3.449294892311097E-001,8.913215888023378E-001,
2.650000000000000E+009,-3.359626946239014E-001,8.955129531592716E-001,-3.072363518076418E-001,9.133573406754386E-001,-3.273502588272095E-001,9.026489853858948E-001,-3.234727198886872E-001,9.038887315368654E-001,-3.360555963516236E-001,8.954834403991701E-001,
2.655000000000000E+009,-3.262275496577149E-001,8.994704680635257E-001,-2.983117570973448E-001,9.168106010615522E-001,-3.176704943180084E-001,9.062452912330627E-001,-3.142945939922333E-001,9.075684695625308E-001,-3.263277668952943E-001,8.995566671371462E-001,
2.660000000000000E+009,-3.177241562760560E-001,9.025672579459231E-001,-2.903857657298850E-001,9.194093211677077E-001,-3.094172477722168E-001,9.092093706130981E-001,-3.058315667629242E-001,9.102554935836794E-001,-3.178133667945862E-001,9.025777969360352E-001,
2.665000000000000E+009,-3.082885372858735E-001,9.056322221004641E-001,-2.814418633543839E-001,9.217524559337410E-001,-3.004218637943268E-001,9.120334982872009E-001,-2.965778116989136E-001,9.129853882789614E-001,-3.082854454517365E-001,9.055772438049318E-001,
2.670000000000000E+009,-2.987587222288728E-001,9.082996508079836E-001,-2.725714863191305E-001,9.237967896483196E-001,-2.910259366035461E-001,9.146458506584168E-001,-2.875221518993378E-001,9.154179294395448E-001,-2.987393482685090E-001,9.083021192550661E-001,
2.675000000000000E+009,-2.896751541730774E-001,9.106669469571964E-001,-2.638818568842417E-001,9.256747253421193E-001,-2.821937799453735E-001,9.165967702865601E-001,-2.785555401229859E-001,9.175322743988039E-001,-2.897001888275146E-001,9.106128956794742E-001,
2.680000000000000E+009,-2.806466316903992E-001,9.136893217153688E-001,-2.550617117991823E-001,9.279825286620637E-001,-2.735229134559631E-001,9.192917346954346E-001,-2.694572996330262E-001,9.200729131317140E-001,-2.806362502574921E-001,9.136417628288270E-001,
2.685000000000000E+009,-2.717218862030457E-001,9.161549878178348E-001,-2.468515623965412E-001,9.299857776656165E-001,-2.649521827697754E-001,9.220372438430786E-001,-2.610423578643800E-001,9.223814975357058E-001,-2.717253224372864E-001,9.160482901573184E-001,
2.690000000000000E+009,-2.635697329340699E-001,9.185992815846742E-001,-2.394576990702474E-001,9.324095861378221E-001,-2.571342289447784E-001,9.241005182266235E-001,-2.532382570171357E-001,9.248490914726260E-001,-2.635318370342255E-001,9.184998891830446E-001,
2.695000000000000E+009,-2.547561692562256E-001,9.220362589710573E-001,-2.308803904007371E-001,9.354984295112200E-001,-2.480805516242981E-001,9.278207421302795E-001,-2.445130360364914E-001,9.280680703163149E-001,-2.548180952072143E-001,9.221268113136294E-001,
2.700000000000000E+009,-2.464295537294236E-001,9.246002703205508E-001,-2.227566844826816E-001,9.375602350215821E-001,-2.401123791933060E-001,9.301356077194214E-001,-2.362547580194474E-001,9.303385165023805E-001,-2.464624718427659E-001,9.245858777999880E-001,
2.705000000000000E+009,-2.365858244913362E-001,9.269245546814576E-001,-2.134615665722455E-001,9.394898633094229E-001,-2.301303446292877E-001,9.323021173477173E-001,-2.266872432327271E-001,9.325206523132326E-001,-2.366041291236878E-001,9.269201931953430E-001,
2.710000000000000E+009,-2.267215597446137E-001,9.292617185286928E-001,-2.038515371792575E-001,9.411615094088355E-001,-2.207149565219879E-001,9.343125820159912E-001,-2.169192838001252E-001,9.346024080657961E-001,-2.268418074846268E-001,9.292885180473329E-001,
2.715000000000000E+009,-2.167761131520264E-001,9.307886002855837E-001,-1.942778214455366E-001,9.424590079915152E-001,-2.110110521316528E-001,9.361545443534851E-001,-2.070818089199067E-001,9.359875450706483E-001,-2.168315046310425E-001,9.308608045578004E-001,
2.720000000000000E+009,-2.064732447629654E-001,9.313554205304995E-001,-1.847352975023819E-001,9.428118591412193E-001,-2.007315009832382E-001,9.368203878402710E-001,-1.971358984994889E-001,9.365802665328982E-001,-2.065536675930024E-001,9.314262058258058E-001,
2.725000000000000E+009,-1.967579731142823E-001,9.319535003729006E-001,-1.755708256650889E-001,9.431880231316171E-001,-1.912703961133957E-001,9.375084042549133E-001,-1.877850560283662E-001,9.370588994407656E-001,-1.966700817584992E-001,9.319939137458803E-001,
2.730000000000000E+009,-1.867674682374573E-001,9.323590896939394E-001,-1.659682021068326E-001,9.431346824229777E-001,-1.815749704837799E-001,9.379031062126160E-001,-1.779300238752365E-001,9.372104077339174E-001,-1.868944221735001E-001,9.324020009040834E-001,
2.735000000000000E+009,-1.780397205434601E-001,9.328000419048769E-001,-1.573015723583446E-001,9.432043989464956E-001,-1.727074980735779E-001,9.380809068679810E-001,-1.689821692228318E-001,9.373481859397890E-001,-1.780523424625397E-001,9.328342242240907E-001,
2.740000000000000E+009,-1.689276785699418E-001,9.327388568021059E-001,-1.488011370393972E-001,9.429948857263448E-001,-1.635049134492874E-001,9.380708336830139E-001,-1.602225363779068E-001,9.372857103157044E-001,-1.688460512638093E-001,9.326898900985721E-001,
2.745000000000000E+009,-1.594373781968949E-001,9.329014520854190E-001,-1.395808977610605E-001,9.428369513489096E-001,-1.539519727230072E-001,9.383197426795960E-001,-1.507856972026825E-001,9.373310204505922E-001,-1.593203020572662E-001,9.328361082077029E-001,
2.750000000000000E+009,-1.500065694413605E-001,9.324432098000735E-001,-1.305387321878285E-001,9.423272824671553E-001,-1.447566449642181E-001,9.378291368484497E-001,-1.414884604454041E-001,9.367688058853152E-001,-1.500414232015610E-001,9.324426354408266E-001,
2.755000000000000E+009,-1.404704470854905E-001,9.327301991087649E-001,-1.212724962128721E-001,9.424508976080721E-001,-1.349719762802124E-001,9.382556676864624E-001,-1.319531218290329E-001,9.368481963729860E-001,-1.404493220329285E-001,9.327779059410096E-001,
2.760000000000000E+009,-1.324397227001786E-001,9.326474231463076E-001,-1.135493620651604E-001,9.424188298319883E-001,-1.272834837436676E-001,9.381529688835144E-001,-1.239267666268349E-001,9.368611717987063E-001,-1.323582603693009E-001,9.326557441711427E-001,
2.765000000000000E+009,-1.237961402219460E-001,9.331527223585573E-001,-1.051206052517413E-001,9.428035619673292E-001,-1.185573339462280E-001,9.387569427490234E-001,-1.154547653865815E-001,9.373750730705264E-001,-1.237572440981865E-001,9.331603556632997E-001,
2.770000000000000E+009,-1.155455569549950E-001,9.338795507727541E-001,-9.728710362014564E-002,9.434925755453304E-001,-1.107562035322189E-001,9.394556283950806E-001,-1.072158108425141E-001,9.380168254852297E-001,-1.155967099189759E-001,9.339257643699648E-001,
2.775000000000000E+009,-1.079338841320298E-001,9.349686369785097E-001,-8.982686156763903E-002,9.445427445523502E-001,-1.025688126683235E-001,9.404094219207764E-001,-9.961725951671603E-002,9.390367804908755E-001,-1.079987752914429E-001,9.349548987388613E-001,
2.780000000000000E+009,-9.995041760699237E-002,9.356963832723086E-001,-8.190470639808813E-002,9.452835466196282E-001,-9.487336128950119E-002,9.411741495132446E-001,-9.170865817070009E-002,9.397760660362245E-001,-9.997152533531190E-002,9.357104310989380E-001,
2.785000000000000E+009,-9.115667469884263E-002,9.359315159656558E-001,-7.305398367476942E-002,9.455113293881643E-001,-8.582168072462082E-002,9.418438673019409E-001,-8.302904787540440E-002,9.399903979110719E-001,-9.105159732103348E-002,9.359542634963992E-001,
2.790000000000000E+009,-8.260891435154574E-002,9.366046778601259E-001,-6.469061565986085E-002,9.460534755983703E-001,-7.696471363306046E-002,9.422744512557983E-001,-7.430605152606964E-002,9.404589364051821E-001,-8.252037820816041E-002,9.366516488075258E-001,
2.795000000000000E+009,-7.327709153210681E-002,9.363671501273562E-001,-5.547390969212872E-002,9.458309120218322E-001,-6.767457723617554E-002,9.415836930274963E-001,-6.494361973524095E-002,9.400493360137942E-001,-7.329613331556321E-002,9.364024516105654E-001,
2.800000000000000E+009,-6.440721536583408E-002,9.366337666210025E-001,-4.661007720719823E-002,9.458330155979822E-001,-5.908977612853050E-002,9.422580599784851E-001,-5.617537684202195E-002,9.402101078414920E-001,-6.439326567649842E-002,9.366342053413393E-001,
2.805000000000000E+009,-5.562114400564996E-002,9.362002915535952E-001,-3.801557399712707E-002,9.454438051392003E-001,-5.017375200986862E-002,9.418247342109680E-001,-4.736261524438860E-002,9.396013650321962E-001,-5.554561138749123E-002,9.361388345718386E-001,
2.810000000000000E+009,-4.722296905413018E-002,9.362916586328616E-001,-2.990443900110849E-002,9.455655485830368E-001,-4.192508384585381E-002,9.418911337852478E-001,-3.891635018467903E-002,9.396327827453616E-001,-4.716008307933808E-002,9.363221261978152E-001,
2.815000000000000E+009,-3.917152527433777E-002,9.359530412912234E-001,-2.173871508636973E-002,9.452637823218889E-001,-3.350888565182686E-002,9.415122270584106E-001,-3.103541515707970E-002,9.391941992759707E-001,-3.917672610282898E-002,9.360287069320681E-001,
