% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1diverso_S21,im:cap1_copo2_0_1diverso_S21,re:cap1_copo2_0_1diverso_tam_S21,im:cap1_copo2_0_1diverso_tam_S21,re:cap1_copo2_0_1azul_S21,im:cap1_copo2_0_1azul_S21,
2.860000000000000E+009,1.897785952243287E-002,9.255803877586160E-001,1.731934715099751E-002,9.244738221305026E-001,2.093152911991460E-002,9.236729381743717E-001,1.886048657908016E-002,9.255183111588038E-001,
2.865000000000000E+009,2.642867377924079E-002,9.273064660547041E-001,2.486390121327699E-002,9.265910978030749E-001,2.823733920020957E-002,9.253844798407193E-001,2.624509648521987E-002,9.274247216764200E-001,
2.870000000000000E+009,3.131946988853943E-002,9.290947945785213E-001,2.982873406607842E-002,9.284682214588400E-001,3.332736296445112E-002,9.270401759301093E-001,3.125561291419519E-002,9.290162708734904E-001,
2.875000000000000E+009,3.773276325151390E-002,9.285248856812423E-001,3.623415116533405E-002,9.282102088394957E-001,3.995591725579237E-002,9.265625383008801E-001,3.782997910807728E-002,9.284385363589272E-001,
2.880000000000000E+009,4.493672879901992E-002,9.297596228717272E-001,4.318972708522591E-002,9.295586068358338E-001,4.701923501487500E-002,9.279081805270910E-001,4.501304759652006E-002,9.298540853146358E-001,
2.885000000000000E+009,5.121702999725859E-002,9.312730488421777E-001,4.953635604068289E-002,9.310539268913369E-001,5.342297142685713E-002,9.293175812770705E-001,5.128703981198911E-002,9.312700455940133E-001,
2.890000000000000E+009,5.891855808513271E-002,9.305942782212336E-001,5.703977318989380E-002,9.305670383383986E-001,6.114158400062374E-002,9.286291081622868E-001,5.886670058962384E-002,9.306699744664501E-001,
2.895000000000000E+009,6.699955802025952E-002,9.306484337492242E-001,6.490209100129982E-002,9.306622662257171E-001,6.919113194556903E-002,9.285755512125590E-001,6.691635672550327E-002,9.306867767925003E-001,
2.900000000000000E+009,7.433353483374426E-002,9.299889552126723E-001,7.225893833498365E-002,9.301455686203636E-001,7.661486517967071E-002,9.279133273113753E-001,7.443325831055386E-002,9.300751711043910E-001,
2.905000000000000E+009,8.283030603739768E-002,9.294892698602926E-001,8.039960309281466E-002,9.298104771713105E-001,8.509760129672135E-002,9.270624033363158E-001,8.288899474269386E-002,9.294158893109865E-001,
2.910000000000000E+009,9.103116157451946E-002,9.294927704026071E-001,8.838026636995114E-002,9.300154508306827E-001,9.304987708570107E-002,9.270910893675051E-001,9.092872766018774E-002,9.295235924515461E-001,
2.915000000000000E+009,9.869298755182199E-002,9.277038666859498E-001,9.613761326775519E-002,9.284786995631744E-001,1.008411444402195E-001,9.251719650710080E-001,9.866390314968518E-002,9.276410274769389E-001,
2.920000000000000E+009,1.068610625598300E-001,9.271747186298039E-001,1.042716919666136E-001,9.280326766948629E-001,1.090912554434829E-001,9.244983491326778E-001,1.069683438923554E-001,9.270991151419236E-001,
2.925000000000000E+009,1.146592034739052E-001,9.250839775253967E-001,1.121135714355638E-001,9.262953351275090E-001,1.167815641215676E-001,9.223380297734667E-001,1.148303997968547E-001,9.249727940620732E-001,
2.930000000000000E+009,1.234223950892433E-001,9.242156390298254E-001,1.205502818867972E-001,9.255959356109529E-001,1.252573109421592E-001,9.214199456630249E-001,1.234417498729233E-001,9.241255699491009E-001,
2.935000000000000E+009,1.316784781335045E-001,9.218078354237520E-001,1.290251048903818E-001,9.234477331997939E-001,1.336167625824506E-001,9.188832475761768E-001,1.316249349209744E-001,9.218349157418257E-001,
2.940000000000000E+009,1.399937451098108E-001,9.200023406487031E-001,1.374510560766991E-001,9.218547095381480E-001,1.417595258633259E-001,9.171676198977908E-001,1.400046040259351E-001,9.199194816550721E-001,
2.945000000000000E+009,1.477464858132260E-001,9.190805093777820E-001,1.451893784570458E-001,9.211413801624819E-001,1.492924036354324E-001,9.161215073705283E-001,1.477205290460515E-001,9.191258766646739E-001,
2.950000000000000E+009,1.555549619300605E-001,9.185336270390925E-001,1.532650661381696E-001,9.205518253482385E-001,1.571294825851324E-001,9.154714626473191E-001,1.556738353897593E-001,9.185043143639735E-001,
2.955000000000000E+009,1.636566151088514E-001,9.166886407762586E-001,1.613241584908922E-001,9.187386346806360E-001,1.652787556763035E-001,9.135318222107254E-001,1.637076445260439E-001,9.164905438478270E-001,
2.960000000000000E+009,1.715937135473665E-001,9.147089841393160E-001,1.692557620010671E-001,9.170055273830788E-001,1.730455661993112E-001,9.114329435118151E-001,1.716773808479482E-001,9.146752793354760E-001,
2.965000000000000E+009,1.799108198194391E-001,9.129372912432195E-001,1.775506015220473E-001,9.152384506592700E-001,1.813201024394567E-001,9.096750411904631E-001,1.801096289912756E-001,9.128520907330118E-001,
2.970000000000000E+009,1.864405209023413E-001,9.117439934807081E-001,1.839579412625569E-001,9.138948613174417E-001,1.876457036249173E-001,9.081991344705792E-001,1.865339327451999E-001,9.115746842990707E-001,
2.975000000000000E+009,1.941570887808030E-001,9.102348233217650E-001,1.915241038438596E-001,9.126140141622245E-001,1.951705413316931E-001,9.067177279829275E-001,1.941654882859290E-001,9.102140284551823E-001,
2.980000000000000E+009,2.021868154041565E-001,9.086704300380580E-001,1.994700491099094E-001,9.112903060387535E-001,2.031641975164494E-001,9.051218591496970E-001,2.022384161306617E-001,9.086002240849030E-001,
2.985000000000000E+009,2.098038853068161E-001,9.064401240104787E-001,2.069529607109802E-001,9.091187631593658E-001,2.105608912037680E-001,9.029551966473968E-001,2.099053334267569E-001,9.063292485261082E-001,
2.990000000000000E+009,2.174945008650288E-001,9.059998240423624E-001,2.144957949223886E-001,9.087718749952310E-001,2.179642104199387E-001,9.021980713550968E-001,2.174949639852463E-001,9.058823365918207E-001,
2.995000000000000E+009,2.253684350411050E-001,9.038272855946055E-001,2.222392317491132E-001,9.069497704214162E-001,2.255802199585499E-001,9.001110669842548E-001,2.253953758904591E-001,9.038829874239471E-001,
3.000000000000000E+009,2.323150312099654E-001,9.021476733650820E-001,2.288184059833160E-001,9.054692427472747E-001,2.320891302282957E-001,8.983913655715603E-001,2.323088624751850E-001,9.022407447168492E-001,
3.005000000000000E+009,2.410130239895620E-001,9.006972013306711E-001,2.373509232025295E-001,9.043080493934673E-001,2.404929992976939E-001,8.968456899849981E-001,2.410002865705369E-001,9.006264376370071E-001,
3.010000000000000E+009,2.485019096530794E-001,8.979171620489034E-001,2.446804866202516E-001,9.021993738156321E-001,2.476608660436579E-001,8.942037459499098E-001,2.484466806814824E-001,8.978393991110214E-001,
3.015000000000000E+009,2.548236862170679E-001,8.960166195692494E-001,2.509111764154937E-001,9.007441834749452E-001,2.536108786779225E-001,8.924564434477987E-001,2.547963537755897E-001,8.958464497519034E-001,
3.020000000000000E+009,2.627614466523747E-001,8.937160293221990E-001,2.589437763597262E-001,8.991376603836949E-001,2.611431454769625E-001,8.903452513853063E-001,2.627626520675181E-001,8.935764082423836E-001,
3.025000000000000E+009,2.699578874293042E-001,8.915322490455997E-001,2.662138474391154E-001,8.976235097525402E-001,2.679291765190192E-001,8.884557272370426E-001,2.697885803550286E-001,8.913968643184502E-001,
3.030000000000000E+009,2.774412278481007E-001,8.894800246777725E-001,2.740831420943696E-001,8.961290083773821E-001,2.751683785274101E-001,8.868270774996127E-001,2.774413382419064E-001,8.892439537393042E-001,
3.035000000000000E+009,2.858751833074697E-001,8.850887791470798E-001,2.829439977597749E-001,8.922756066078071E-001,2.832670673847321E-001,8.830125071153543E-001,2.858139942023325E-001,8.850052808106308E-001,
3.040000000000000E+009,2.921282465137596E-001,8.821428959057623E-001,2.897409125932785E-001,8.897019757609408E-001,2.894722499258244E-001,8.806368043273730E-001,2.920515808184540E-001,8.820286683439362E-001,
3.045000000000000E+009,3.008139946275893E-001,8.777892008254498E-001,2.988564945346763E-001,8.855342332607764E-001,2.980819178664725E-001,8.767450342966962E-001,3.006985082640882E-001,8.776729996344246E-001,
3.050000000000000E+009,3.082555550815020E-001,8.746603599537370E-001,3.065909847881370E-001,8.827500827506618E-001,3.052282215784864E-001,8.743586281714049E-001,3.080113102924611E-001,8.747229399793627E-001,
3.055000000000000E+009,3.154012405818971E-001,8.713033067589409E-001,3.142049972488999E-001,8.795147954181160E-001,3.126085838618425E-001,8.714556168407307E-001,3.152386997296560E-001,8.712327735043551E-001,
3.060000000000000E+009,3.227713940462303E-001,8.678569022783100E-001,3.220899918445549E-001,8.762890654668628E-001,3.201796051615923E-001,8.686618539387965E-001,3.225588919771517E-001,8.679000158980490E-001,
3.065000000000000E+009,3.304772883663186E-001,8.638612481451871E-001,3.302397096158578E-001,8.725486336305630E-001,3.282598413931724E-001,8.652215569992900E-001,3.302810822954200E-001,8.638954016011566E-001,
3.070000000000000E+009,3.382098278319110E-001,8.606130095230088E-001,3.383731873705962E-001,8.694775961876994E-001,3.363585085114280E-001,8.625952676209290E-001,3.380092825436041E-001,8.607091233943293E-001,
3.075000000000000E+009,3.460792908107515E-001,8.574248894414993E-001,3.467372645662003E-001,8.663979390239556E-001,3.446957196305387E-001,8.598640561401543E-001,3.458420376428899E-001,8.574704421921970E-001,
3.080000000000000E+009,3.520768161767645E-001,8.539163738388088E-001,3.533074251594080E-001,8.629775951525280E-001,3.513919793396473E-001,8.565961603540996E-001,3.518346327515708E-001,8.539195822966750E-001,
3.085000000000000E+009,3.594149789515232E-001,8.510087533160942E-001,3.611631493991637E-001,8.602604644937443E-001,3.594211588769276E-001,8.540204286915989E-001,3.593110177080801E-001,8.510296502578167E-001,
3.090000000000000E+009,3.660800576865990E-001,8.475463592103287E-001,3.683192307838471E-001,8.568845775683165E-001,3.666462808300752E-001,8.507439180567396E-001,3.658705787631992E-001,8.477209073043133E-001,
3.095000000000000E+009,3.734901784705905E-001,8.446283794593913E-001,3.764653852452534E-001,8.538548199684102E-001,3.749524150646459E-001,8.477915023426446E-001,3.733511723265005E-001,8.447631771861208E-001,
3.100000000000000E+009,3.802443015018970E-001,8.411365701329014E-001,3.837577381682023E-001,8.503472371229264E-001,3.823497432270706E-001,8.443181587823709E-001,3.801227711351537E-001,8.412768419470880E-001,
3.105000000000000E+009,3.864578588859785E-001,8.383239623235992E-001,3.905225862246554E-001,8.473229535180010E-001,3.891105880589126E-001,8.413164740394384E-001,3.863219371526932E-001,8.384064222502736E-001,
3.110000000000000E+009,3.931112372702400E-001,8.347146251692339E-001,3.977045902120153E-001,8.434015718573954E-001,3.965028877910529E-001,8.374291689124214E-001,3.930645409655948E-001,8.348671478566301E-001,
3.115000000000000E+009,3.999960965119402E-001,8.315224907024037E-001,4.050766443821160E-001,8.399182962001250E-001,4.039723833796323E-001,8.338077778171357E-001,3.999079773695144E-001,8.316837086296629E-001,
3.120000000000000E+009,4.065721594023528E-001,8.278493256377895E-001,4.122147344193750E-001,8.360770900407213E-001,4.110394308928474E-001,8.296630618353328E-001,4.066173875334153E-001,8.281146599541359E-001,
3.125000000000000E+009,4.133856706526566E-001,8.247409143140643E-001,4.193711898567855E-001,8.325843004673093E-001,4.181494469796072E-001,8.259127369167496E-001,4.133343659155553E-001,8.248770158183671E-001,
3.130000000000000E+009,4.201865818495374E-001,8.214027127491042E-001,4.265320939151370E-001,8.287760749717202E-001,4.252030113407639E-001,8.220037121108287E-001,4.201738870833602E-001,8.215023015835409E-001,
3.135000000000000E+009,4.267232918973903E-001,8.181007223983707E-001,4.333466914908009E-001,8.251288726334551E-001,4.319095300287287E-001,8.182393807626618E-001,4.267061626902399E-001,8.181559478353810E-001,
3.140000000000000E+009,4.338197913130617E-001,8.147728286458063E-001,4.406871783166472E-001,8.214360933839191E-001,4.391049644047690E-001,8.144501372539250E-001,4.338498767629386E-001,8.149301537510744E-001,
3.145000000000000E+009,4.408505879579828E-001,8.107556264255775E-001,4.480037845792195E-001,8.171058420090700E-001,4.461723811930342E-001,8.100494795738813E-001,4.409058473225043E-001,8.109649820800314E-001,
3.150000000000000E+009,4.478039545874825E-001,8.065053452748603E-001,4.551009676681393E-001,8.123449707678022E-001,4.531595284091538E-001,8.053822967385225E-001,4.479397901861128E-001,8.066076089370633E-001,
3.155000000000000E+009,4.538038296269017E-001,8.033070889605267E-001,4.612459040702346E-001,8.089077373236245E-001,4.592021950233252E-001,8.019074404803936E-001,4.539367165864249E-001,8.033848906515352E-001,
3.160000000000000E+009,4.609580077190679E-001,7.993216639445718E-001,4.685573110134020E-001,8.046123748122586E-001,4.663358661495730E-001,7.974868511818599E-001,4.610389163220303E-001,7.994523277937584E-001,
3.165000000000000E+009,4.677848034369944E-001,7.958189426466973E-001,4.754229694077641E-001,8.006414136445441E-001,4.731945229783225E-001,7.935734515352324E-001,4.678474621091405E-001,7.958740956024917E-001,
3.170000000000000E+009,4.747683903589213E-001,7.913373341477924E-001,4.824916095648843E-001,7.958860688579843E-001,4.800404685385640E-001,7.887980649263117E-001,4.748359037113646E-001,7.913656682306287E-001,
3.175000000000000E+009,4.814567219043802E-001,7.888010843701607E-001,4.892156483890321E-001,7.930409217305811E-001,4.866395092724536E-001,7.858532619592801E-001,4.815138675069286E-001,7.888226848526366E-001,
3.180000000000000E+009,4.886007989329709E-001,7.849940586709412E-001,4.963795841651384E-001,7.890179592766410E-001,4.937372610740654E-001,7.817121336134018E-001,4.887758797355489E-001,7.849765073324801E-001,
3.185000000000000E+009,4.944836501907557E-001,7.814386740453796E-001,5.022449220832357E-001,7.851820226851829E-001,4.994452035585726E-001,7.779028938569492E-001,4.945645101853806E-001,7.814698296970256E-001,
3.190000000000000E+009,5.016994767136725E-001,7.778078840627987E-001,5.093866650902752E-001,7.811116574269291E-001,5.065293518435808E-001,7.739636140234300E-001,5.017837726221743E-001,7.777611855813162E-001,
3.195000000000000E+009,5.097963184408757E-001,7.727430518702272E-001,5.175023362838074E-001,7.758479352930946E-001,5.146228916971669E-001,7.685658684253305E-001,5.100034484568987E-001,7.726656147595913E-001,
3.200000000000000E+009,5.166877345244115E-001,7.671884947787950E-001,5.241449329323334E-001,7.701132450436243E-001,5.213046416305491E-001,7.628167324348743E-001,5.167700549821896E-001,7.671220622300362E-001,
3.205000000000000E+009,5.242038968205151E-001,7.612943693894596E-001,5.316230106679072E-001,7.640894779102303E-001,5.289141817872785E-001,7.566952436865821E-001,5.243995891386295E-001,7.612920964444232E-001,
3.210000000000000E+009,5.323385549141187E-001,7.541026744153067E-001,5.397117935667738E-001,7.567543565301089E-001,5.368909815337134E-001,7.491431491004817E-001,5.325246106466207E-001,7.540273813284614E-001,
3.215000000000000E+009,5.389009677042911E-001,7.475905147248119E-001,5.460502259116027E-001,7.501615119031073E-001,5.432835296865390E-001,7.422207683811404E-001,5.390371832893439E-001,7.474024251541712E-001,
3.220000000000000E+009,5.458895379445417E-001,7.412127443651371E-001,5.530046641219722E-001,7.439356580178272E-001,5.500862745717086E-001,7.356167411655505E-001,5.461025062641292E-001,7.410543013394555E-001,
3.225000000000000E+009,5.520381817940785E-001,7.337617037186210E-001,5.590255086777715E-001,7.365037296107445E-001,5.561236943057660E-001,7.278010463100513E-001,5.522033215175523E-001,7.335483451212881E-001,
3.230000000000000E+009,5.584391165682606E-001,7.275194096036711E-001,5.653002575942193E-001,7.303666893447925E-001,5.621938713564256E-001,7.212626515858049E-001,5.585205886180320E-001,7.273207924094329E-001,
3.235000000000000E+009,5.656859537742037E-001,7.196929237045557E-001,5.727420668609615E-001,7.228171153837428E-001,5.692483398712508E-001,7.130923503365869E-001,5.657745291350103E-001,7.194263395295762E-001,
3.240000000000000E+009,5.707759163837471E-001,7.132519307814980E-001,5.780730279531281E-001,7.164733534117767E-001,5.741740688307923E-001,7.062648647793690E-001,5.709170686817622E-001,7.130179569290399E-001,
3.245000000000000E+009,5.769112406865462E-001,7.062435706462813E-001,5.844675078538353E-001,7.095886049829202E-001,5.799504250479095E-001,6.988247730078344E-001,5.769981450829010E-001,7.058231055063360E-001,
3.250000000000000E+009,5.828003548956717E-001,6.998749897457957E-001,5.904959658814853E-001,7.034332728726902E-001,5.854882044105561E-001,6.921763340085892E-001,5.828545414659138E-001,6.994469424380592E-001,
3.255000000000000E+009,5.872850581541729E-001,6.923635381759661E-001,5.952919800860397E-001,6.961150362318853E-001,5.895534779273721E-001,6.845700355034702E-001,5.872160533519378E-001,6.920208642561267E-001,
